Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
China,Tangshan,City Center,39.6295951,118.1738712,5.0,57.71,40.09,17.74,0.69,663.89,91.65,13.4,96,3.6,Monsoon,100.52,1459.88,2225.7,5000.0,2025-09-16 20:18:00,monsoon
Brazil,Contagem,City Center,-19.9132749,-44.0840953,1.0,2.11,0.52,0.34,40.53,121.32,2.23,34.9,100,4.2,Monsoon,8.02,296.91,5000.0,5000.0,2025-08-13 10:51:00,monsoon
India,Rajkot,Sector_3,22.29778,70.79594,5.0,56.99,5.39,5.52,94.36,359.41,74.13,40.1,72,5.4,Monsoon,87.79,5000.0,5000.0,5000.0,2025-07-31 18:50:00,monsoon
Nigeria,Suleja,Sector_4,9.23492,7.1806,5.0,35.36,0.61,0.31,45.58,167.62,125.8,43.8,42,3.4,Monsoon,1978.1,5000.0,5000.0,5000.0,2025-08-06 08:06:00,monsoon
Russia,Rostov-on-Don,Sector_1,47.21275,39.75936,2.0,4.16,6.26,0.97,21.78,185.87,5.42,13.2,100,3.2,Monsoon,729.29,1208.01,5000.0,2364.36,2025-09-18 16:30:00,monsoon
Indonesia,Tasikmalaya,Sector_4,-7.3125,108.25863,1.0,1.27,0.05,0.1,30.19,37.18,5.2,39.2,100,2.2,Monsoon,542.96,395.36,711.82,5000.0,2025-09-19 20:03:00,monsoon
Bangladesh,Kishoreganj,Sector_4,24.42553,90.78059,5.0,33.59,4.27,1.65,59.49,322.61,46.87,32.0,86,4.4,Monsoon,70.82,1399.96,5000.0,5000.0,2025-08-14 16:54:00,monsoon
Bangladesh,Shibganj,Sector_1,24.69658,88.19635,5.0,96.05,20.47,5.68,41.87,823.99,156.77,26.9,78,4.9,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-09-11 16:35:00,monsoon
Indonesia,Tasikmalaya,Sector_1,-7.32436,108.25603,1.0,1.22,0.04,0.1,32.56,52.79,5.31,37.7,100,2.3,Monsoon,973.89,1583.02,1150.57,5000.0,2025-07-21 20:03:00,monsoon
India,Ranchi,Sector_3,23.35324,85.31807,5.0,51.85,11.53,8.32,48.03,362.14,83.02,20.8,96,2.3,Monsoon,154.84,5000.0,5000.0,5000.0,2025-09-15 14:59:00,monsoon
Indonesia,Kendari,Sector_3,-3.96949,122.48832,1.0,2.75,1.52,0.19,35.25,137.98,3.68,36.4,100,1.9,Monsoon,334.28,5000.0,5000.0,5000.0,2025-09-26 15:57:00,monsoon
China,Guangzhou,Sector_4,23.09955,113.2464,5.0,53.68,34.91,23.85,36.74,411.25,60.58,32.7,74,4.2,Monsoon,162.2,133.56,5000.0,726.63,2025-09-10 20:33:00,monsoon
India,Aurangabad,Sector_2,19.88235,75.37769,5.0,41.8,4.46,6.19,76.59,216.23,63.13,28.4,100,1.6,Monsoon,400.35,0.0,5000.0,5000.0,2025-08-17 10:53:00,monsoon
China,Hangzhou,Sector_1,30.28929,120.18748,5.0,89.46,55.09,11.31,0.0,867.32,147.39,18.0,85,3.7,Monsoon,13.42,1201.37,5000.0,5000.0,2025-07-17 14:38:00,monsoon
Pakistan,Kotri,Sector_2,25.39625,68.33272,5.0,73.46,4.83,3.31,64.25,478.32,143.42,29.4,37,4.7,Monsoon,39.68,5000.0,5000.0,5000.0,2025-07-22 19:05:00,monsoon
USA,Albuquerque,Sector_2,35.05376,-106.64779,1.0,1.99,1.39,0.11,23.94,53.01,3.28,9.9,73,3.5,Monsoon,243.06,114.81,1263.9,1204.43,2025-09-19 15:01:00,monsoon
USA,Philadelphia,City Center,39.9527237,-75.1635262,2.0,6.53,7.41,1.08,37.48,138.78,9.08,13.8,92,6.3,Monsoon,90.61,394.18,5000.0,378.17,2025-08-31 15:02:00,monsoon
China,Changsha,Sector_1,28.21299,112.95113,5.0,92.35,24.31,24.37,33.11,738.97,107.4,21.8,57,4.3,Monsoon,35.51,5000.0,5000.0,5000.0,2025-09-17 14:19:00,monsoon
Pakistan,Islamabad,Sector_4,33.70597,73.041,5.0,59.9,12.48,2.14,40.06,788.13,103.3,25.9,85,2.0,Monsoon,51.4,5000.0,5000.0,5000.0,2025-09-17 14:16:00,monsoon
USA,San Antonio,Sector_2,29.42885,-98.4803,1.0,1.88,2.65,0.03,29.58,90.98,3.6,22.8,100,3.2,Monsoon,35.43,498.14,5000.0,806.66,2025-09-28 17:58:00,monsoon
USA,Denver,City Center,39.7392364,-104.984862,1.0,0.77,2.16,0.06,33.88,51.3,0.95,14.5,56,2.1,Monsoon,113.69,1737.37,5000.0,1319.62,2025-08-05 18:55:00,monsoon
USA,Sacramento,City Center,38.5810606,-121.493895,1.0,3.44,10.72,0.63,24.77,128.52,7.14,18.6,100,7.1,Monsoon,78.19,133.51,5000.0,1280.63,2025-08-09 19:30:00,monsoon
Russia,Kemerovo,Sector_2,55.33864,86.0807,1.0,0.18,1.57,0.38,34.21,102.24,0.27,-6.8,100,6.3,Monsoon,55.58,1338.7,5000.0,1935.15,2025-07-07 17:47:00,monsoon
Germany,Oberhausen,City Center,51.4696137,6.8514435,1.0,2.44,5.7,0.35,29.45,128.34,3.88,15.8,100,1.5,Monsoon,528.65,524.86,5000.0,472.88,2025-09-27 18:21:00,monsoon
India,Thane,Sector_4,19.32641,73.38476,5.0,89.23,4.67,21.76,154.38,589.63,110.77,36.9,57,1.3,Monsoon,159.77,5000.0,5000.0,5000.0,2025-07-23 08:36:00,monsoon
Indonesia,Serang,Sector_3,-6.09604,106.15627,1.0,0.33,0.09,0.06,22.09,57.69,1.09,34.6,100,4.7,Monsoon,114.99,804.67,198.5,5000.0,2025-08-07 11:14:00,monsoon
Bangladesh,Kurigram,City Center,25.8130134,89.6430518,5.0,35.25,11.12,1.34,30.09,305.66,60.99,28.2,78,4.5,Monsoon,10.22,5000.0,5000.0,5000.0,2025-07-26 13:09:00,monsoon
USA,San Antonio,Sector_3,29.38991,-98.49749,1.0,1.99,2.32,0.03,19.68,86.77,4.16,26.3,100,2.6,Monsoon,261.8,44.12,5000.0,5000.0,2025-09-05 14:54:00,monsoon
Russia,Krasnodar,Sector_1,45.02419,38.95849,2.0,0.62,1.47,0.79,41.8,102.37,1.06,15.3,100,3.8,Monsoon,134.71,871.08,5000.0,676.24,2025-09-18 15:43:00,monsoon
Germany,Leipzig,Sector_3,51.35784,12.37202,3.0,12.39,15.66,0.81,23.8,207.95,16.09,17.6,98,7.4,Monsoon,378.61,396.35,5000.0,155.2,2025-09-19 20:24:00,monsoon
Brazil,São Paulo,City Center,-23.5506507,-46.6333824,1.0,1.25,0.05,0.11,33.5,25.88,7.69,27.4,100,7.4,Monsoon,103.33,462.06,5000.0,788.78,2025-09-29 20:50:00,monsoon
India,Vadodara,City Center,22.2973142,73.1942567,5.0,50.63,6.91,9.63,96.25,317.02,71.7,32.3,76,2.6,Monsoon,54.01,5000.0,5000.0,5000.0,2025-07-06 08:52:00,monsoon
Pakistan,Chiniot,Sector_3,31.69721,73.01529,5.0,180.26,8.93,2.37,53.9,1103.45,246.44,26.4,49,4.1,Monsoon,167.47,5000.0,5000.0,5000.0,2025-08-29 13:50:00,monsoon
Russia,Ulan-Ude,City Center,51.8357841,107.5839105,1.0,3.1,2.09,0.46,35.75,122.42,4.24,-5.1,100,4.0,Monsoon,13.03,723.0,5000.0,545.96,2025-08-12 17:24:00,monsoon
Indonesia,Jayapura,Sector_1,-2.53531,140.66688,1.0,0.29,0.22,0.08,0.77,43.77,0.39,28.3,100,2.7,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-30 15:07:00,monsoon
Pakistan,Quetta,Sector_1,30.18645,67.01489,3.0,11.34,0.47,0.99,48.75,89.79,27.18,23.8,51,3.2,Monsoon,19.61,1806.46,745.01,5000.0,2025-08-24 16:23:00,monsoon
Indonesia,Pematangsiantar,City Center,3.0015639,99.0832644,1.0,2.64,1.18,0.13,20.87,153.28,3.77,29.6,100,2.4,Monsoon,0.0,5000.0,5000.0,5000.0,2025-07-28 09:33:00,monsoon
Germany,Frankfurt,Sector_1,50.11276,8.6984,2.0,4.17,13.83,1.18,22.15,145.01,6.79,13.9,100,1.8,Monsoon,54.51,810.23,1921.61,109.61,2025-07-23 09:03:00,monsoon
China,Zibo,Sector_3,36.79322,118.05218,5.0,78.83,49.29,27.96,0.0,1277.21,144.4,15.0,92,3.3,Monsoon,9.7,5000.0,5000.0,5000.0,2025-08-13 08:05:00,monsoon
Brazil,Juiz de Fora,Sector_4,-21.78307,-43.33056,1.0,1.32,1.7,1.9,21.81,52.45,3.56,27.5,100,5.7,Monsoon,531.73,5000.0,5000.0,5000.0,2025-09-20 17:01:00,monsoon
Bangladesh,Tangail,City Center,24.2507461,89.9151479,5.0,56.27,10.14,1.91,42.37,517.89,88.36,31.3,89,5.1,Monsoon,10.44,5000.0,5000.0,5000.0,2025-07-30 09:25:00,monsoon
Germany,Duisburg,Sector_2,51.41782,6.72475,1.0,2.66,6.44,0.41,20.95,156.57,3.71,13.1,100,5.5,Monsoon,875.43,1025.39,2481.42,663.37,2025-08-13 10:00:00,monsoon
India,Vasai-Virar,Sector_3,19.42006,72.78734,5.0,74.76,1.45,19.25,185.12,341.64,99.3,39.7,79,5.0,Monsoon,343.12,5000.0,5000.0,5000.0,2025-08-11 20:12:00,monsoon
USA,Virginia Beach,Sector_1,36.86393,-75.98046,2.0,4.14,3.36,1.26,47.25,116.99,6.53,15.3,72,9.2,Monsoon,8.34,329.78,5000.0,5000.0,2025-08-18 20:02:00,monsoon
Brazil,São Luís,Sector_4,-2.52847,-44.27947,1.0,0.71,0.36,0.14,17.3,79.53,3.41,38.3,86,8.3,Monsoon,114.09,552.83,5000.0,5000.0,2025-07-18 10:18:00,monsoon
Indonesia,Tanjungpinang,Sector_4,0.92842,104.40617,2.0,3.67,2.04,0.32,27.92,213.51,6.64,33.7,100,6.4,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-09-15 09:31:00,monsoon
Brazil,Nova Iguaçu,Sector_3,-22.75425,-43.41613,1.0,1.82,0.06,0.11,30.26,42.64,6.69,35.4,99,5.7,Monsoon,137.85,491.49,5000.0,5000.0,2025-07-08 09:11:00,monsoon
USA,Kansas City,Sector_4,39.11036,-94.61063,2.0,6.17,9.21,0.17,12.59,224.09,8.31,12.7,100,3.4,Monsoon,8.76,23.2,1959.64,5000.0,2025-07-29 18:45:00,monsoon
Brazil,Nova Iguaçu,Sector_4,-22.74475,-43.44506,1.0,1.75,0.05,0.11,29.08,41.13,6.13,30.9,99,4.0,Monsoon,16.27,270.44,5000.0,5000.0,2025-08-22 13:14:00,monsoon
China,Chongqing,City Center,30.05518,107.8748712,5.0,60.02,17.53,17.62,13.03,907.68,119.8,20.5,94,1.9,Monsoon,1095.6,5000.0,5000.0,5000.0,2025-08-06 13:35:00,monsoon
Bangladesh,Gazipur,Sector_4,23.99533,90.42873,5.0,42.12,6.53,1.55,56.91,333.2,65.28,28.9,100,3.7,Monsoon,198.92,5000.0,5000.0,5000.0,2025-08-30 14:36:00,monsoon
Bangladesh,Magura,Sector_4,23.47725,89.42508,5.0,86.96,11.14,5.53,63.78,418.71,114.71,28.0,89,4.6,Monsoon,540.02,5000.0,5000.0,5000.0,2025-09-24 10:46:00,monsoon
Germany,Hanover,City Center,52.3744779,9.7385532,3.0,11.3,21.88,1.02,15.64,211.42,18.52,22.6,100,3.4,Monsoon,372.6,935.84,5000.0,761.59,2025-09-03 08:42:00,monsoon
USA,New York,City Center,40.7127281,-74.0060152,2.0,7.07,10.21,1.61,25.67,152.22,9.69,8.0,83,5.9,Monsoon,94.72,289.51,5000.0,163.22,2025-09-22 15:40:00,monsoon
Russia,Ufa,Sector_1,54.69512,55.91149,1.0,1.6,2.43,0.3,29.47,89.49,2.1,2.3,100,3.5,Monsoon,993.39,5000.0,5000.0,5000.0,2025-07-23 17:47:00,monsoon
Germany,Freiburg,Sector_2,48.00742,7.85257,2.0,9.17,18.88,1.09,9.91,275.1,9.96,20.9,100,2.4,Monsoon,62.91,611.88,676.17,247.25,2025-09-09 18:14:00,monsoon
Bangladesh,Noakhali,Sector_2,22.24821,91.14994,5.0,34.76,0.52,2.71,104.58,216.39,43.11,31.1,85,7.0,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-05 20:14:00,monsoon
Pakistan,Tando Adam,Sector_1,25.80193,68.66288,5.0,109.97,8.97,2.6,62.06,586.75,211.95,28.7,27,3.2,Monsoon,356.46,5000.0,5000.0,5000.0,2025-07-14 09:27:00,monsoon
Pakistan,Dadu,Sector_2,26.74411,67.81888,5.0,64.66,4.26,2.32,75.68,348.61,136.16,33.5,42,2.8,Monsoon,1843.92,5000.0,5000.0,5000.0,2025-08-27 19:01:00,monsoon
Nigeria,Lafia,Sector_4,8.50544,8.5063,5.0,38.04,0.7,0.26,42.37,133.38,184.78,44.9,37,2.1,Monsoon,236.51,5000.0,5000.0,5000.0,2025-08-15 16:13:00,monsoon
Germany,Rostock,Sector_2,54.08293,12.10453,3.0,11.09,20.53,1.28,13.41,151.11,16.96,14.7,100,5.4,Monsoon,259.87,274.92,2097.68,210.78,2025-09-13 09:06:00,monsoon
India,Pune,Sector_3,18.5003,73.8502,5.0,42.93,2.0,5.16,89.14,212.33,56.7,32.7,70,3.3,Monsoon,45.01,632.0,5000.0,182.94,2025-08-19 11:41:00,monsoon
Germany,Oldenburg,Sector_1,53.10743,8.17239,2.0,9.78,30.49,3.13,4.66,153.33,14.0,17.7,100,2.2,Monsoon,341.3,0.0,73.32,1934.59,2025-08-08 18:43:00,monsoon
Pakistan,Sukkur,City Center,27.6961883,68.8588754,5.0,114.92,4.09,3.57,81.36,563.7,238.28,30.4,41,3.8,Monsoon,26.38,5000.0,5000.0,5000.0,2025-08-23 10:13:00,monsoon
Germany,Bielefeld,City Center,52.0191005,8.531007,2.0,6.95,17.07,1.24,16.66,183.39,12.09,18.7,100,3.8,Monsoon,481.63,352.82,1004.64,260.75,2025-08-04 19:08:00,monsoon
Brazil,Recife,Sector_3,-8.0225,-34.86845,2.0,0.88,0.28,0.14,43.52,59.22,3.05,43.5,87,6.3,Monsoon,606.5,657.34,5000.0,670.87,2025-09-19 16:06:00,monsoon
Russia,Moscow,Sector_3,55.64041,37.59507,2.0,1.97,1.7,0.48,50.57,101.27,2.51,16.0,90,3.4,Monsoon,294.28,523.37,3537.3,170.41,2025-07-08 19:51:00,monsoon
Brazil,Teresina,City Center,-5.0874608,-42.8049571,1.0,0.56,0.34,0.03,20.33,94.49,0.86,36.5,95,3.8,Monsoon,11.67,329.58,5000.0,818.46,2025-07-20 16:43:00,monsoon
Germany,Oldenburg,Sector_3,53.1182,8.21058,2.0,9.12,28.22,4.19,4.26,207.24,18.56,16.5,100,2.5,Monsoon,466.05,1301.41,1284.86,862.87,2025-08-29 15:43:00,monsoon
Bangladesh,Comilla,City Center,23.4628834,91.1827987,5.0,30.19,4.07,1.51,50.98,282.58,42.96,29.9,97,3.8,Monsoon,92.18,1602.92,5000.0,5000.0,2025-08-25 19:38:00,monsoon
Pakistan,Jaranwala,Sector_2,31.3671,73.44858,5.0,147.91,15.75,2.4,56.87,1059.76,238.37,30.0,43,4.3,Monsoon,616.76,5000.0,5000.0,5000.0,2025-07-12 08:09:00,monsoon
Bangladesh,Brahmanbaria,Sector_2,23.92843,91.09028,5.0,31.17,5.93,2.44,47.43,297.78,46.65,26.5,100,2.5,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-07-23 12:07:00,monsoon
USA,Washington,City Center,38.8950368,-77.0365427,2.0,6.1,7.15,1.52,33.72,125.94,9.01,16.6,92,5.6,Monsoon,324.89,5000.0,5000.0,5000.0,2025-07-01 10:19:00,monsoon
Nigeria,Nguru,Sector_2,12.87308,10.48209,5.0,79.3,1.24,0.28,56.23,129.37,463.83,38.6,40,6.1,Monsoon,26.35,5000.0,5000.0,5000.0,2025-09-04 09:11:00,monsoon
Indonesia,Malang,Sector_2,-8.01255,112.61034,1.0,1.18,0.03,0.1,30.43,41.59,6.82,41.5,100,1.5,Monsoon,987.4,1096.72,660.5,5000.0,2025-08-30 10:43:00,monsoon
Bangladesh,Sylhet,Sector_3,24.88926,91.88992,4.0,21.7,12.03,2.01,37.58,358.05,36.1,26.4,84,2.2,Monsoon,61.0,5000.0,5000.0,5000.0,2025-07-25 09:03:00,monsoon
Germany,Mainz,Sector_3,50.02302,8.30083,2.0,4.81,12.98,0.67,28.84,203.68,5.61,11.7,100,1.8,Monsoon,910.4,5000.0,5000.0,5000.0,2025-07-28 08:37:00,monsoon
India,Solapur,City Center,17.8499067,75.2763203,5.0,44.17,8.21,3.6,58.64,250.7,59.59,34.4,49,5.3,Monsoon,38.85,5000.0,5000.0,5000.0,2025-09-30 14:56:00,monsoon
China,Nanning,City Center,22.8193063,108.3627211,5.0,34.79,4.34,3.16,56.05,206.5,49.91,26.0,95,4.5,Monsoon,56.04,5000.0,5000.0,5000.0,2025-09-17 11:07:00,monsoon
India,Howrah,Sector_4,22.57295,88.30085,5.0,105.92,5.42,14.97,130.25,604.66,158.26,31.0,94,4.3,Monsoon,278.28,5000.0,5000.0,5000.0,2025-09-18 17:22:00,monsoon
Nigeria,Ado Ekiti,Sector_3,7.59503,5.21906,1.0,2.1,0.26,0.23,25.62,114.19,5.0,42.6,49,4.1,Monsoon,57.29,5000.0,5000.0,5000.0,2025-07-07 11:46:00,monsoon
Pakistan,Wah Cantonment,Sector_2,33.79766,72.75543,5.0,46.14,7.7,1.52,57.51,603.67,91.76,26.5,58,3.1,Monsoon,814.23,523.66,675.55,5000.0,2025-08-03 13:38:00,monsoon
India,Pune,Sector_2,18.5117,73.85828,5.0,47.52,2.5,5.22,87.02,253.69,46.77,33.5,71,3.3,Monsoon,35.7,5000.0,5000.0,5000.0,2025-09-12 12:35:00,monsoon
Indonesia,Cimahi,Sector_1,-6.85017,107.55529,1.0,0.87,0.21,0.08,27.37,56.71,3.13,35.5,100,2.5,Monsoon,259.68,1200.73,993.94,5000.0,2025-09-16 14:51:00,monsoon
Nigeria,Ikare,Sector_3,7.53504,5.71184,2.0,3.37,0.5,0.23,24.12,101.41,11.88,42.1,58,5.4,Monsoon,822.71,5000.0,5000.0,5000.0,2025-09-01 09:18:00,monsoon
Brazil,Goiânia,City Center,-16.680882,-49.2532691,1.0,1.41,1.23,0.06,16.41,113.49,1.84,35.9,91,3.7,Monsoon,121.81,5000.0,5000.0,5000.0,2025-07-03 11:51:00,monsoon
Indonesia,South Tangerang,Sector_4,-6.32004,106.67043,1.0,0.44,0.2,0.07,16.2,59.28,1.43,34.6,100,6.0,Monsoon,608.58,835.29,5000.0,5000.0,2025-08-11 08:24:00,monsoon
Brazil,Santo André,Sector_1,-23.65205,-46.55184,1.0,1.22,0.04,0.1,34.65,31.95,8.68,31.4,100,7.9,Monsoon,20.12,654.58,1713.29,839.53,2025-09-18 20:18:00,monsoon
Pakistan,Sheikhupura,Sector_2,31.70227,74.00024,5.0,160.75,14.92,3.08,45.61,864.74,247.27,27.2,51,3.8,Monsoon,188.72,5000.0,5000.0,5000.0,2025-09-20 10:29:00,monsoon
India,Bhopal,Sector_3,23.26753,77.41546,4.0,31.13,3.02,1.3,36.42,153.07,39.55,28.7,79,3.7,Monsoon,20.42,5000.0,5000.0,5000.0,2025-07-07 09:25:00,monsoon
Nigeria,Bauchi,Sector_1,10.62413,9.98717,5.0,43.75,0.74,0.22,48.64,111.18,159.84,40.2,39,3.8,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-09-13 17:29:00,monsoon
USA,Los Angeles,Sector_2,34.08225,-118.27742,2.0,9.23,0.48,0.32,60.68,104.02,16.07,24.6,100,1.9,Monsoon,307.81,5000.0,5000.0,5000.0,2025-08-06 12:21:00,monsoon
USA,Dallas,Sector_1,32.76507,-96.80113,1.0,1.76,2.89,0.1,35.79,96.48,2.45,22.3,100,5.2,Monsoon,117.2,5000.0,5000.0,5000.0,2025-08-09 20:03:00,monsoon
USA,Raleigh,City Center,35.7803977,-78.6390989,2.0,6.28,3.87,0.56,37.99,156.29,8.16,15.2,74,1.9,Monsoon,108.42,588.08,5000.0,736.92,2025-09-30 13:01:00,monsoon
Pakistan,Abbottabad,Sector_1,34.11643,73.20166,5.0,77.89,32.27,3.36,41.02,1086.63,117.37,23.2,47,2.7,Monsoon,1482.33,5000.0,5000.0,5000.0,2025-09-29 16:18:00,monsoon
China,Daqing,Sector_4,46.59124,125.16144,4.0,23.08,18.83,8.28,17.69,443.39,34.65,-6.1,89,3.9,Monsoon,143.79,798.73,5000.0,5000.0,2025-07-08 14:51:00,monsoon
Indonesia,Bengkulu,Sector_3,-4.01686,101.83814,1.0,1.08,0.02,0.07,32.18,90.02,2.58,39.7,98,8.8,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-11 12:10:00,monsoon
USA,El Paso,Sector_2,31.77025,-106.47119,1.0,2.74,1.4,0.21,24.92,74.34,4.67,17.7,62,3.9,Monsoon,118.15,5000.0,5000.0,5000.0,2025-08-27 13:44:00,monsoon
China,Fuzhou,Sector_1,26.11976,119.27978,5.0,27.9,26.43,28.53,27.55,409.69,53.88,22.8,100,3.1,Monsoon,658.47,5000.0,5000.0,5000.0,2025-08-30 14:20:00,monsoon
Bangladesh,Kushtia,Sector_1,23.88141,89.14677,5.0,121.93,30.5,16.95,51.31,1283.29,185.98,28.4,82,2.9,Monsoon,843.88,5000.0,5000.0,5000.0,2025-08-07 15:10:00,monsoon
Pakistan,Kasur,City Center,31.1175143,74.4478314,5.0,127.27,10.85,3.06,48.89,1017.97,238.38,25.9,60,3.9,Monsoon,216.97,5000.0,5000.0,5000.0,2025-08-02 19:37:00,monsoon
Nigeria,Akure,Sector_4,7.22344,5.20303,1.0,1.59,0.18,0.14,23.99,89.23,3.62,43.9,60,3.6,Monsoon,410.65,5000.0,5000.0,5000.0,2025-07-15 11:33:00,monsoon
Bangladesh,Barisal,Sector_4,22.48038,90.39214,5.0,39.15,0.71,3.19,95.38,270.36,53.53,27.1,88,2.8,Monsoon,935.71,5000.0,5000.0,5000.0,2025-09-17 20:53:00,monsoon
USA,Memphis,Sector_3,35.13777,-90.10135,1.0,3.36,5.42,0.24,25.03,120.57,5.36,18.5,86,3.4,Monsoon,223.37,647.34,821.26,5000.0,2025-09-09 09:55:00,monsoon
Brazil,São Luís,City Center,-2.5295265,-44.2963942,1.0,0.83,0.46,0.14,16.27,75.33,3.39,43.2,89,7.3,Monsoon,62.23,5000.0,5000.0,5000.0,2025-09-01 18:19:00,monsoon
India,Faridabad,Sector_4,28.3873,77.3168,5.0,73.56,19.53,4.7,53.27,617.57,139.58,25.3,60,4.3,Monsoon,125.54,0.0,5000.0,5000.0,2025-07-18 16:59:00,monsoon
Russia,Voronezh,Sector_2,51.68825,39.24921,2.0,5.12,3.26,0.44,21.53,138.56,5.47,8.0,100,6.9,Monsoon,29.9,357.79,5000.0,806.33,2025-08-12 09:14:00,monsoon
China,Wuhan,Sector_1,30.62402,114.27692,5.0,150.96,83.56,22.56,0.0,1595.44,215.38,16.0,100,4.0,Monsoon,69.98,5000.0,5000.0,5000.0,2025-08-11 18:47:00,monsoon
China,Guiyang,Sector_1,26.6519,106.64451,5.0,25.8,12.58,2.5,27.72,484.42,37.81,14.6,100,2.8,Monsoon,170.09,1642.36,5000.0,5000.0,2025-07-04 17:43:00,monsoon
Germany,Gelsenkirchen,City Center,51.5110321,7.0960124,1.0,2.82,7.06,0.35,29.89,128.98,4.5,19.7,100,1.4,Monsoon,425.87,191.31,5000.0,149.71,2025-07-05 17:33:00,monsoon
Germany,Stuttgart,Sector_3,48.7879,9.22456,3.0,15.85,28.32,1.64,4.33,417.34,18.25,15.2,100,2.2,Monsoon,4.99,31.89,1230.88,674.74,2025-07-30 20:12:00,monsoon
Indonesia,Ambon,Sector_2,-3.70584,128.18696,1.0,1.0,0.16,0.06,31.4,106.77,1.68,39.5,100,3.3,Monsoon,342.59,315.24,5000.0,5000.0,2025-08-24 18:11:00,monsoon
India,Ludhiana,City Center,30.9090157,75.851601,5.0,78.2,15.85,2.39,51.83,781.28,119.3,22.9,50,3.6,Monsoon,3.83,1388.43,5000.0,5000.0,2025-08-09 12:02:00,monsoon
Indonesia,Jakarta,Sector_3,-6.20509,106.8559,1.0,0.46,0.23,0.05,22.48,65.96,1.3,35.4,100,4.3,Monsoon,198.08,268.78,5000.0,862.15,2025-09-12 13:16:00,monsoon
Pakistan,Mingora,Sector_3,34.77981,72.34657,5.0,104.07,9.18,5.41,103.91,1390.3,206.12,25.0,47,3.2,Monsoon,277.85,5000.0,5000.0,5000.0,2025-07-04 16:14:00,monsoon
Nigeria,Onitsha,Sector_4,6.15726,6.83782,1.0,4.02,0.7,0.46,18.72,108.03,9.82,41.1,58,2.7,Monsoon,102.97,5000.0,5000.0,5000.0,2025-07-21 12:40:00,monsoon
Bangladesh,Nawabganj,Sector_1,24.58848,88.2427,5.0,93.54,19.46,4.09,37.46,719.09,138.43,29.0,70,4.6,Monsoon,1615.77,5000.0,5000.0,5000.0,2025-07-30 08:03:00,monsoon
Brazil,Guarulhos,Sector_3,-23.46894,-46.54215,1.0,1.2,0.05,0.12,29.96,33.77,9.89,29.8,100,6.2,Monsoon,205.7,153.91,5000.0,360.37,2025-08-09 08:48:00,monsoon
India,Jodhpur,Sector_4,26.31187,73.07821,5.0,44.28,13.22,1.79,59.76,327.73,100.12,31.4,43,3.8,Monsoon,732.35,5000.0,5000.0,5000.0,2025-08-22 16:52:00,monsoon
Indonesia,Surabaya,City Center,-7.2462836,112.7377674,1.0,0.88,0.49,0.13,28.39,55.24,3.59,40.0,100,2.2,Monsoon,80.02,333.57,5000.0,897.07,2025-07-07 09:09:00,monsoon
Indonesia,Mataram,Sector_3,-8.55777,116.12541,1.0,1.68,0.27,0.2,37.53,64.19,5.2,39.0,100,2.0,Monsoon,1.55,1555.51,0.0,5000.0,2025-07-09 20:06:00,monsoon
Indonesia,Gorontalo,Sector_1,0.69146,122.44219,1.0,0.69,0.41,0.06,17.14,92.73,1.03,33.0,100,2.9,Monsoon,1364.65,5000.0,5000.0,5000.0,2025-09-06 14:49:00,monsoon
Germany,Leverkusen,Sector_1,51.06908,6.96879,2.0,4.44,13.77,0.62,13.66,149.21,6.75,19.6,100,3.1,Monsoon,622.93,658.23,205.15,1069.49,2025-07-04 20:55:00,monsoon
Pakistan,Kamoke,Sector_4,31.986,74.20086,5.0,153.51,16.4,2.85,33.55,1177.97,187.07,30.5,48,3.0,Monsoon,206.65,5000.0,5000.0,5000.0,2025-07-31 11:01:00,monsoon
Bangladesh,Lalmonirhat,Sector_2,25.91462,89.43448,5.0,42.61,11.95,1.19,31.08,487.07,68.68,31.4,74,4.4,Monsoon,107.81,5000.0,5000.0,5000.0,2025-07-11 18:07:00,monsoon
Bangladesh,Brahmanbaria,Sector_1,23.94438,91.16239,5.0,28.55,5.8,2.43,48.47,334.98,54.58,30.0,100,2.0,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-28 15:51:00,monsoon
Russia,Makhachkala,Sector_2,42.9646,47.5044,2.0,2.22,2.18,0.33,45.39,78.44,2.64,13.6,100,4.0,Monsoon,98.91,224.3,1652.63,534.39,2025-08-07 14:42:00,monsoon
Russia,Tyumen,Sector_2,57.13626,65.5183,1.0,1.17,4.05,1.24,25.22,106.27,1.27,-2.6,100,4.5,Monsoon,418.82,1390.4,5000.0,821.54,2025-08-27 11:23:00,monsoon
