longitude,latitude,location_id,location_name,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,roads,dump_sites,agricultural_fields,wind_speed,wind_direction,Air Quality
85.847149,20.660563,12619471176,Thiruvananthapuram,45.43163851,65.60790287,50.94961141,52.85459922,16.56152629,5.568823531,1.717430441,2.839571236,28.65919532,0,5.73268024,2.248318996,173.2423376,Good
96.177015,21.242241,3736502735,Ahmedabad,20.17686293,61.30866745,44.74820228,34.68561081,31.73461589,9.243797953,1.081948026,8.887959524,30.2234632,3.484222385,3.938874713,1.177724828,151.7205164,Good
84.184669,31.732819,5733678005,Surat,45.31820566,58.13685814,10.03431338,4.023991393,40.39153612,21.7485364,1.381682194,12.72424528,32.81031953,3.020600155,1.976995261,1.268633618,455.7695666,Good
83.448563,23.880632,8963405614,Vadodara,39.95984524,82.8335253,56.4132425,96.49331613,35.12698945,5.295891984,2.162559026,8.165232365,34.40796185,2.188571395,3.046042604,1.387377604,319.312024,Good
69.022628,33.683033,8360520385,Jaipur,34.99041809,77.67690901,16.42267876,0,26.66051534,15.10447207,0.321198036,8.191657208,28.60507492,0.715426599,8.536519145,1.900448108,446.9941268,Good
92.362871,28.671362,2231729731,Lucknow,29.83089948,90.53925755,0,20.01288139,34.0469342,5.341456226,1.411565921,11.47209042,29.4877537,0.708338124,3.491624345,0.917724322,262.1478958,Good
69.3004,24.03236,329535382,Kanpur,27.83474429,31.25732143,50.69129528,47.74010249,16.31423731,1.491586029,2.237966028,7.563504363,37.04096525,1.030108009,8.14360203,0.393543858,237.2428216,Good
94.280736,29.881601,7812132842,Patna,32.42153415,37.35001408,27.6944488,10.53739645,38.24911144,12.53052363,1.365079513,13.93016173,10.62349885,4.767668853,12.70345089,0.823863849,307.4856076,Good
83.62148,9.112122,3740206890,Ranchi,33.2857821,30.68420369,19.51721438,0,13.3603512,8.322529025,1.362629992,12.83360823,22.06555719,1.456661673,10.80459736,0.990117721,96.27452387,Good
72.885532,8.785426,11346242503,Bhubaneswar,35.78491311,78.48045603,26.85942196,55.33872349,14.46345777,5.93959299,2.591427466,0,22.85779789,0.332197362,5.960206324,1.62663489,340.4230809,Good
81.099514,10.41713,10521970968,Visakhapatnam,27.25982557,55.44595353,0,31.44364096,48.7594661,5.892698277,1.460931242,8.926932463,25.34336086,4.048969487,10.21409901,1.798813455,318.356509,Good
96.85455,20.689394,3045183377,Vijayawada,25.41082549,51.87824131,0,37.78442136,23.8438571,15.2238772,1.559229633,3.587718833,41.88539307,1.290539733,8.633253971,0.454275866,40.83205777,Good
76.847403,14.828054,12705329275,Guntur,23.77091548,47.37814073,0,40.5173737,17.71692539,13.42374623,1.555703252,11.61865436,19.42076491,3.532233094,2.309598396,0,202.2761433,Good
75.814333,36.543578,2218991594,Warangal,24.13299914,93.84059679,33.84079802,27.8131964,29.19045471,6.621308315,2.419919854,6.450711927,34.1546879,0.851886655,5.701006807,0.1399782,208.0552967,Good
71.422171,23.726414,3439507919,Nizamabad,30.45664223,78.76911474,39.64445036,30.93058338,47.86717869,10.48580715,1.521520975,8.125719493,31.56243085,1.611714958,4.318580813,1.745378553,166.3111836,Good
85.317128,27.210057,12742471593,Nagpur,37.11118641,40.05548553,76.26621114,54.55317548,26.61942946,10.00789834,1.850009047,4.720185095,29.92973958,2.240853792,0,1.419232472,0,Good
70.587583,16.085784,4954552481,Indore,37.30602166,91.27696976,75.84031559,21.34261412,23.72341447,0,1.871587973,2.974967393,15.13859728,1.586527175,1.562649196,0.362153989,180.7020266,Good
90.214234,17.33211,12973362258,Bhopal,35.95050161,78.62096486,29.96762282,61.41688185,28.43900185,6.38500591,1.079593632,10.43281393,18.5998065,2.51697292,4.093985512,0.462045246,44.71942557,Good
94.657482,17.728396,5143659901,Noida,36.51474388,56.47964598,13.69433052,17.35443656,37.90510635,23.04198854,1.996454693,7.074820843,32.95109677,0.72251744,6.481167897,0,209.0621111,Good
95.024262,28.263335,192444915,Gurgaon,29.64937077,77.05599155,22.96181791,52.91150653,19.38360661,16.7353785,1.758063839,12.3764971,41.04932753,0.662324181,7.626982044,0.197553247,348.3657862,Good
71.129571,21.73748,13582509556,Chennai,24.28138202,64.04792962,30.94370104,50.27748981,30.9152651,16.80929064,1.50694644,9.317397779,11.97978206,3.482678626,4.606688476,0.790975879,465.4802352,Good
84.189615,23.012826,5954728277,Bengaluru,11.79750875,71.58092387,0,39.39597583,20.03775787,0,2.094907239,3.767011549,38.98153987,0.629875776,3.959771496,0,237.5978434,Good
70.816186,25.168086,13836640918,Hyderabad,26.15957606,64.2613128,20.09001146,0,34.16502575,6.087880527,2.753543357,6.698669372,25.67422111,0.085313922,0,1.846771531,333.5183542,Good
84.588468,30.295538,5616021644,Mumbai,26.21698885,71.99353559,66.51074328,38.03130923,32.06877439,11.33725971,1.143790827,9.828895049,48.08977295,1.277567622,8.936566703,1.284767328,84.72415125,Good
91.634437,10.620723,4198856048,Delhi,36.04340489,82.41662281,43.54254314,77.82749958,45.79472581,11.06865102,1.442182456,3.269084288,44.7930886,1.915480378,3.419562759,0.38501401,31.86580669,Good
83.595915,30.529343,416670564,Pune,41.85200367,84.30709636,0,0,28.38051368,2.434089024,1.362481265,14.05380204,40.18149432,0,1.916216714,1.336686989,343.8597371,Good
93.289561,24.333817,3185459731,Kolkata,24.49167609,75.9113148,7.593552595,77.92153977,33.46703565,9.074388121,0.683889675,4.593190093,4.438632805,2.407802355,8.183810739,1.716641081,81.07667611,Good
91.248556,27.403768,13876028317,Coimbatore,38.63203039,95.16777897,0.286234418,62.36057187,28.56336206,6.384222558,2.172490016,4.068274857,14.78256142,1.454681245,4.840762649,0,247.5475076,Good
76.019902,17.499001,3644729712,Madurai,24.76986285,49.31950343,45.94806385,18.42503578,37.88901032,14.33776812,1.392028686,12.40718917,33.727777,1.991487943,7.607105401,1.577658884,8.680907443,Good
86.272966,19.872218,2888494051,Trichy,45.8848097,71.14277282,26.43286246,0,28.44829747,12.0192293,0.87222137,4.672405935,20.60586181,1.598849726,6.491916307,0.958413918,219.2294497,Good
68.214952,14.703809,7452185490,Salem,34.56336691,78.67469245,36.03224513,37.92825202,30.08085301,9.449466513,1.139794863,8.096988311,36.04242396,2.942838841,7.592739672,0.754847243,140.9841906,Good
79.485216,36.3997,11122688442,Erode,28.59007856,60.44971495,54.43000921,0,47.68951385,27.36221455,1.527439864,9.900356745,37.99142258,0.938901383,7.815964283,2.203006148,0,Good
74.900845,22.413086,10530894304,Tiruppur,20.32878325,81.96024298,14.01160199,19.59201885,23.81747749,1.542664702,1.276120573,3.656346347,42.56099255,2.209630381,6.093000135,1.676436591,594.0876512,Good
95.176374,36.886231,8891673738,Kochi,22.94018288,40.87429013,22.32407288,0,23.70069377,17.68734644,2.334571229,2.768322395,20.16857557,2.537858322,8.512396208,1.79279087,395.9036155,Good
79.756281,22.203793,7196170625,Thiruvananthapuram,34.92208881,68.17091562,60.26470272,32.04045604,29.9337849,6.646699103,1.585735217,2.53722415,39.83657814,0.580744028,2.376086099,0,49.65444907,Good
86.967868,14.372787,8587928060,Ahmedabad,23.57306325,73.51432431,0,18.02548058,20.23117618,0,1.630165807,7.64078512,29.94498923,3.203355743,5.722962763,0.869646651,312.6421909,Good
89.227467,22.71612,1257960795,Surat,27.82959541,62.07365391,46.63870229,8.86257137,39.00341174,11.92718102,2.356959305,8.217357846,38.97679188,0,10.48605014,1.694715532,76.33387671,Good
90.423164,9.148272,5498192935,Vadodara,35.83922364,49.98800335,6.120825765,6.924341665,36.49101751,20.7029144,1.254957808,3.833421897,19.83446312,2.150898262,5.804234127,0.8638956,48.56926321,Good
89.337481,34.238324,11465616685,Jaipur,40.97547978,60.24464616,0,61.42823881,24.27153551,14.76269042,1.022200316,10.26540236,36.85818851,0.427931918,3.698949949,0.408086593,94.03173007,Good
76.385787,31.737957,10865110172,Lucknow,40.79151702,74.14211288,91.0307862,70.57708789,38.63409317,22.3650193,2.133571394,14.60200197,34.96364446,2.998216625,8.153518436,0.783689981,301.1233057,Good
87.895963,29.048795,9288779226,Kanpur,38.48220349,60.55509629,0,15.1083911,40.92913825,8.720615767,0.897160399,4.676125514,20.56078083,1.003157706,0.466867743,1.627179618,145.0721591,Good
83.921275,25.684975,3082864247,Patna,33.61600491,33.66003623,60.62725838,27.89702403,32.22321606,22.90502956,1.701014042,16.07505547,10.85709461,1.56681383,0,1.392138408,185.1336112,Good
85.323807,24.815193,9889250198,Ranchi,22.67317677,104.5175898,10.90912046,0,34.05408744,16.24497486,1.238278398,11.28684872,20.09925182,1.424823671,7.166101844,1.884422434,139.8163054,Good
68.023624,36.905118,11848843181,Bhubaneswar,26.77527249,69.41751247,0,22.51195007,7.015881057,3.844459723,0.723357191,10.34563855,22.28000316,3.784693732,0,0.941853508,186.3461615,Good
75.48947,16.061926,10464230699,Visakhapatnam,33.3174549,104.2019244,0,9.474840265,47.43525144,3.203491661,1.741374609,5.033528556,15.68702812,0.856772178,13.08527693,0.196851035,128.6639487,Good
94.989827,30.610847,5258428748,Vijayawada,28.30759936,84.59337726,62.5877801,33.07537816,0,3.460381775,0.845889497,12.62686327,20.38949657,4.420043728,7.220228201,2.054287472,513.5476976,Good
76.412206,24.860738,3331335454,Guntur,23.67120003,44.39703692,29.88274094,56.15759953,20.38567852,10.92683689,2.164758302,12.47987045,23.76308985,2.406513305,2.197993363,0,378.2880066,Good
80.70245,36.300536,13291855292,Warangal,15.66991764,73.09767258,10.53191745,45.10319013,20.1812859,19.84212486,1.378773999,13.68623513,31.72405155,0.522720143,7.722395715,1.475425993,157.4783933,Good
73.413545,32.006292,6824538202,Nizamabad,24.98617197,83.71053138,0,6.680860757,32.5022442,8.932765308,0.427166186,4.953475973,33.58337624,1.634988546,5.316999072,1.349882322,242.3689361,Good
72.019474,36.957228,9409484598,Nagpur,30.80170637,17.3269929,21.47210266,16.05412658,27.45340814,19.245823,0.914456817,8.688368687,34.29130433,1.578268788,0.802736619,0.166711978,168.3983121,Good
74.0514,25.061425,3471541644,Indore,25.84727301,39.51767066,0,0,34.74724067,0,2.275814467,16.2491581,22.18395905,1.14445993,9.221687776,2.013295149,99.39730154,Good
84.055773,13.931775,571027886,Bhopal,27.06229895,63.23057511,0,54.99635354,28.72153907,4.782396321,1.535416938,7.065134566,54.44101419,1.66485907,8.460953092,1.489236347,150.9024396,Good
94.651831,22.606924,5345361511,Noida,32.98236121,73.40668593,109.7374655,27.4885314,0.652176026,28.29112175,1.221814445,8.746997097,24.14091209,1.165643404,1.514318003,0,65.47958149,Good
77.459776,28.622223,9645088621,Gurgaon,33.48009294,43.97748511,40.9365748,93.40428442,30.05651616,0,1.719944176,11.89927972,42.51632169,2.287248604,7.953623976,1.824594047,264.366023,Good
77.378831,30.456451,12368679061,Chennai,32.16222543,59.94589816,56.52984981,15.52273455,53.58820259,5.472230247,1.938422489,3.811377743,24.80754432,1.179470125,0.585275752,0.674775297,227.9131539,Good
84.360077,8.01479,9454709078,Bengaluru,28.35622832,88.97747535,0,49.15504112,21.12046739,19.74178211,1.927930348,12.09971954,27.9433457,3.91509526,0,1.498585161,194.4351379,Good
78.345539,22.645786,7684937885,Hyderabad,35.63106803,68.87041339,0,0.35803138,27.02212849,8.535111255,1.968099449,11.88564083,30.02344686,2.056213747,9.673311977,0.940691917,142.8393498,Good
94.402065,14.821803,6288411261,Mumbai,21.12213633,83.99469573,20.27102219,61.14260133,14.8766257,6.669361785,2.016784691,9.614450613,17.78359011,3.335057723,0.818732208,1.806636878,25.97227287,Good
78.957593,33.372443,8596029457,Delhi,38.17054091,71.85987479,35.33604234,27.92624033,28.03308307,11.30252526,1.885494029,8.206261568,44.08815532,0.969983895,8.911129831,1.593734249,359.4772554,Good
82.222825,12.434258,7908837833,Pune,30.83407034,75.29161074,34.43477799,0,31.14415232,37.00987562,2.378902928,5.612067247,11.6446489,2.094022796,9.743252525,1.107191552,458.3052102,Good
83.468289,27.327231,11776935389,Kolkata,24.77164149,73.63620968,19.61783505,50.08480816,35.27081623,20.22139493,1.432450022,12.98549901,32.97817038,3.958388426,11.29905179,1.153159625,72.04841957,Good
90.679966,15.715804,8044708294,Coimbatore,31.39082046,85.77095302,0,16.64066485,34.07858385,0,0.935372481,6.215847104,28.7177332,1.56075849,4.562866404,0.064045294,440.306913,Good
84.353272,18.339722,11323074372,Madurai,25.93125253,39.91064959,62.80881633,8.997199874,14.82498517,16.1024414,1.216784059,9.043792106,23.24819103,1.359537173,1.985509216,0.158544059,696.7645166,Good
74.935498,35.276219,3633458861,Trichy,24.45049184,46.887186,62.6423713,37.40541067,27.31907987,6.697583787,1.278126941,7.358019969,40.84888546,1.665481472,9.969883214,1.095070498,142.6895618,Good
71.595629,14.972996,5426498572,Salem,23.14975875,104.0614311,23.90967878,30.10322835,46.03171681,13.99305493,1.788048015,8.650253166,21.8507414,3.754547196,0.401830879,0.350050839,56.50447731,Good
95.195462,10.75508,429632103,Erode,31.71088473,69.81972937,0,93.34022323,34.86346808,6.672867282,1.736775834,10.05156181,26.26519681,2.58120822,7.210574075,2.019276576,184.0122077,Good
91.245327,10.009262,6136516558,Tiruppur,32.18433731,66.7605004,8.339984599,9.149254805,18.97156196,6.883666923,1.371324689,12.07398508,25.77646993,1.545358219,4.602189025,1.099722776,429.5193566,Good
68.665991,22.633838,10862299384,Kochi,27.46998763,78.96350825,35.53220958,31.82953824,17.40593064,14.85744916,0.448535696,4.741188606,24.16254681,1.699467325,6.008985291,2.261254073,268.5707259,Good
91.824341,26.609633,13026192014,Thiruvananthapuram,31.15662923,64.74682783,12.09158029,0,5.726161062,0.346346133,2.139531508,5.85874538,24.33060923,3.475488411,0,0.665410515,8.148724929,Good
85.127336,17.491516,12765586181,Ahmedabad,31.99558181,78.89675747,43.29136558,71.2710119,32.77176473,12.64138894,2.829009348,0.734033819,51.43034236,4.503374245,5.140056888,0.567725965,74.40049688,Good
83.047933,28.017533,8276562168,Surat,28.07957375,89.03118827,0,84.94915931,27.13266189,20.12588581,0.828642675,11.05264859,33.39333602,2.823827074,3.109516842,0.829540085,0,Good
68.354646,9.769978,12616889351,Vadodara,35.16087067,91.34814977,33.19234256,0,40.92886627,11.59431324,0.050559566,2.270733898,19.07088763,2.019031566,1.877417146,0.420100721,311.3331145,Good
90.645058,32.862705,10167612671,Jaipur,38.00847598,85.11861056,0,55.85554406,22.27560591,26.46416883,1.642268699,12.83569871,35.07785936,2.636780899,4.319232645,2.112932757,313.9050096,Good
73.743885,31.680449,8180514099,Lucknow,27.7933969,63.09172885,0,52.43409458,29.54384151,12.95374532,1.303260697,13.70922434,14.74313398,3.134836101,9.364304506,0.882187982,0,Good
89.111455,36.579392,11994008785,Kanpur,32.59387043,89.03329569,84.9177186,48.05825412,20.90549659,16.22584362,1.773471595,9.598766893,20.7516223,2.872945716,7.450859139,3.097768526,186.7914868,Good
68.460179,35.158644,1759475863,Patna,41.42584278,92.12084662,25.12373054,63.87926243,19.18146555,9.083163727,1.207540614,7.864073211,9.618518947,4.585282404,4.556853416,1.7735372,210.5753659,Good
91.094256,18.329718,5477544893,Ranchi,28.19328028,49.82989999,0,23.70896925,22.31889324,2.778338598,1.124907749,10.1028387,38.26710543,0.356386054,2.405858196,1.311931478,148.9717667,Good
68.668145,19.578986,3565950848,Bhubaneswar,27.55674514,84.68936829,29.8068425,0,19.0178052,0,1.402277223,3.628259476,12.03655558,0,13.11060823,0.036388235,126.0354611,Good
74.840894,29.632981,3048495169,Visakhapatnam,30.42072908,71.95740161,44.94875548,28.74539248,22.53271413,12.40587502,1.614501423,8.617607429,35.92049897,1.127400389,4.944421235,0.068307188,136.6935288,Good
75.780068,11.8884,6364320927,Vijayawada,25.72758535,86.79658937,0,17.17544146,21.81555852,16.04436029,0.803097899,8.447579943,30.32996419,3.336653772,2.500029469,0.083171882,245.1942107,Good
72.567751,17.106427,2520873760,Guntur,20.63727437,61.78609989,15.10405431,46.93008736,11.47500603,8.244751146,1.514352811,5.318429761,25.99195173,3.287276789,3.799843651,0.844638553,307.0654105,Good
81.950688,11.437687,11720678300,Warangal,28.55330236,91.28142199,0,22.68035681,35.03070242,4.830795524,1.37213662,13.00545962,21.84488691,2.707732515,8.485080717,1.200237835,179.6346869,Good
76.226951,21.191707,7317846548,Nizamabad,23.12569226,81.65657723,0,40.80701515,21.87420726,7.449150142,1.390216872,10.24157011,45.07885298,2.178363151,3.004024652,0,348.4076674,Good
96.805351,24.008124,7381748953,Nagpur,31.20038637,66.40000406,25.42142022,51.04618397,22.9750435,5.260966213,0.784771548,4.52890538,26.11983515,3.551953362,3.794582214,1.34870957,343.0689036,Good
84.819095,14.123654,10636437040,Indore,32.58883036,101.3509832,25.74209176,25.85513149,23.26349786,26.70432423,2.166075117,3.153316745,50.52926977,2.729666904,6.177057097,1.556688451,29.1162516,Good
84.427857,8.772319,2019455161,Bhopal,31.34516023,65.17832915,10.87743201,56.28823759,24.45464312,11.43706846,1.679110148,11.84860255,42.1563214,2.040751173,4.281179548,2.674950548,0,Good
74.405219,28.861319,13037729323,Noida,35.85577234,67.78770888,43.19917249,31.25023834,40.16440957,14.01417389,0.724147336,3.129442337,27.40960737,2.886014367,10.57990245,0.598099217,0,Good
79.851994,8.58015,1045367702,Gurgaon,32.92060209,70.74211096,28.36293563,0.10272958,39.26314584,4.048583392,1.668359497,9.431721914,35.01557069,0.957910666,2.244156036,1.826894148,256.8864273,Good
71.595362,36.228676,13558749242,Chennai,32.27469273,87.91228567,35.25431395,20.04420505,32.40587609,14.26701623,1.759832526,5.238704222,19.81266532,3.274601911,5.140227399,0,0,Good
90.113348,14.42661,3817252320,Bengaluru,21.15049408,86.98622815,21.70980891,31.10082184,23.55245853,2.092803358,1.915058058,10.79459437,22.54271015,4.018754845,8.478640807,0.449248722,130.3076283,Good
77.603618,27.253103,9780919039,Hyderabad,27.54522373,75.02169767,0,10.90745633,35.21469914,0,1.392140987,3.996801822,38.6281985,2.50912456,0.209937332,0.297038806,175.70173,Good
89.807009,20.6078,604606561,Mumbai,14.50062249,52.63529278,0,65.1786513,21.2821065,15.95217757,1.241857711,11.12827818,14.11366448,0.988327415,5.286282363,1.281918024,222.3992162,Good
78.779184,9.730542,524395059,Delhi,31.31698442,78.08932439,22.98681894,34.88341626,16.84609898,0,0.88966571,2.329594795,31.77955185,3.358631555,2.152594563,1.952356543,241.6895862,Good
96.67396,21.693325,7311400744,Pune,26.29536866,64.53343372,62.12227828,0,38.43623537,17.86103536,1.178352546,8.098116159,45.72357555,0.151900817,5.014514304,1.660770958,205.2073805,Good
72.962527,22.986058,12921029507,Kolkata,30.37078869,98.86378348,0,1.135052134,1.604979597,1.932326521,1.136929021,9.591550311,39.09104383,0.645196038,5.161628612,2.265045912,145.3492231,Good
68.044193,32.785813,2034236995,Coimbatore,33.51004713,87.83491081,0,0,43.61486824,15.30552578,0.775466878,4.610536248,27.5555242,4.006763763,9.363589665,1.999619446,107.8359126,Good
85.249941,29.238123,9110482093,Madurai,29.96906882,57.41806935,8.956814745,0,18.28194191,4.775862687,1.420891192,9.956434023,46.11639822,1.498461105,7.891940699,0.993735019,318.709296,Good
95.635643,10.299772,12249211016,Trichy,21.5757958,61.58270139,46.405537,45.99806767,33.23871661,22.00091262,0.553343517,3.894843836,35.12865326,3.179429093,8.142919172,3.324588861,35.58333561,Good
86.764568,14.065718,12716447520,Salem,32.50435918,68.94723103,44.96574811,40.38659945,21.88232489,13.76151134,1.545713381,8.897997638,40.82149037,5.556725749,0,2.178617064,270.4251203,Good
70.485982,17.044743,4127819731,Erode,25.0311406,64.32438645,54.01735008,31.51484467,26.64424134,5.094460932,1.085587579,4.939698107,24.47762761,1.836368149,7.019430564,0.474103586,287.4606283,Good
83.673931,11.375823,7073137385,Tiruppur,23.91277115,82.25656663,0,85.14960581,33.73028084,17.41743081,1.406200075,10.63098922,17.09721456,0.627898192,4.546226741,2.363487477,325.2942042,Good
94.375121,21.250073,6880676954,Kochi,14.97475417,54.44306929,20.37599003,64.40111205,29.62355268,0,0.859741234,11.03972041,31.57729947,2.211992504,9.850312013,0.858988121,278.9136119,Good
68.188676,36.544967,1513405655,Thiruvananthapuram,41.06575736,73.62775967,0,18.50417761,17.96358061,0,1.068410123,10.73371641,29.64132314,3.957179845,6.232656857,1.851555689,0,Good
72.840454,22.923771,10507177058,Ahmedabad,27.06981716,65.80824192,0,71.74909461,7.53042699,9.714719221,2.11859761,11.19636319,25.77129416,0.736311252,9.771927712,0.717799203,48.44642928,Good
91.622285,29.514583,13171170072,Surat,36.74842943,74.94221863,11.16642435,39.00638006,31.66551322,10.19978051,1.584080936,0.608359646,28.49785983,1.10763163,2.707646253,0.585776218,98.76163813,Good
93.923306,27.805196,12017435912,Vadodara,28.02162895,72.70267021,0,44.26660409,34.61989817,16.48640358,2.010809816,6.377488778,26.85622898,2.371232893,4.106757106,0.203355635,97.89958912,Good
88.507658,32.647432,1044243220,Jaipur,41.01763276,58.29272418,0,15.22008878,32.80147051,13.44056171,1.885809246,17.59820691,37.71191102,3.302181862,16.38145907,1.53351215,114.5474561,Good
96.755245,14.255981,10664184899,Lucknow,27.98312247,86.81938642,0,0,18.79857888,17.24667441,1.823820019,7.855174286,40.17922018,2.88696127,6.980257822,1.124445494,308.6843127,Good
70.616262,29.860962,7276573770,Kanpur,35.10177966,65.74320281,51.63357031,12.30729479,29.52894522,13.86317063,1.317175026,8.919384817,35.59385704,0.476214764,6.382416999,2.925925392,49.07684316,Good
83.824619,33.559302,6567321956,Patna,36.94949863,68.55486288,64.46645778,10.40574046,27.20378653,28.4672842,1.40554395,10.72617626,35.45946502,0,7.362383129,0.139565692,268.9826833,Good
87.864847,12.973785,422126844,Ranchi,30.81249499,52.39747423,0,28.15220783,52.35401364,23.72775754,1.696478223,10.29881945,35.53003872,1.257562915,3.106451846,1.825288304,82.92935852,Good
88.376697,18.057264,12711579154,Bhubaneswar,39.71160625,48.6232421,0,68.74672564,24.22717851,9.644394401,1.852602661,12.62719014,35.61113678,2.429213785,8.686952484,1.468608557,337.1307774,Good
91.011054,36.132951,12875781010,Visakhapatnam,49.23980738,78.07954075,0,58.46684694,25.65605922,13.35289031,1.700368278,6.329473841,25.86081785,0,5.315758531,1.591010358,175.8102093,Good
94.611155,30.642848,5282136622,Vijayawada,26.92588276,76.04729549,0,1.282159828,32.48562333,15.3190926,1.779217663,7.346637573,40.42188336,0.417297656,4.584886459,1.741946634,303.1446222,Good
78.487602,16.195134,447617015,Guntur,24.82454749,104.027668,18.85785036,32.53172743,37.08167387,23.15194416,1.53373511,12.6796355,25.01208827,4.398569115,5.839051103,1.392164579,121.3461689,Good
69.245938,24.354311,6086366637,Warangal,31.47360629,58.49578304,21.22112977,30.60363919,16.41195748,6.025945805,0.353470537,3.944695908,29.40808461,3.387714407,4.360683126,1.113714559,348.671097,Good
78.510816,19.725458,3110383306,Nizamabad,35.625947,83.04660842,27.5291792,16.76911624,31.16381336,20.97871276,2.487182913,17.14029263,44.75823552,2.081914207,1.201288414,1.624254201,338.8595816,Good
87.476828,22.20899,4864723345,Nagpur,12.84366965,46.629116,7.527198825,9.166041458,10.79110937,13.69896871,2.177947361,7.752356156,13.0410084,2.313749768,1.546807335,0.324320397,318.2364845,Good
74.190227,18.29982,13387946810,Indore,38.0948096,65.48587709,48.77576708,0.837750083,32.51862615,7.536824594,0.77623367,5.151585198,33.62522591,0,4.642184478,2.0006982,99.33636659,Good
91.489216,16.1006,8806102884,Bhopal,19.65207222,65.68072327,46.9196462,0,39.20491549,16.79071093,1.691330425,10.52322572,30.81238491,2.496242469,5.96185545,1.850997188,368.4404706,Good
74.373169,27.568128,13938090326,Noida,24.49864193,58.94774305,9.803385231,13.53301648,38.66383138,0,1.796503363,13.45195858,23.79328157,4.118574161,10.0198175,0.856512297,296.9963629,Good
68.291839,30.577713,7459121021,Gurgaon,24.45970389,52.60986809,7.285529931,66.96429173,22.48488859,10.96950254,0.951638558,11.57013935,37.81539675,1.015381358,0,0.846431729,240.2940303,Good
82.734342,33.344757,2957421029,Chennai,29.93182833,71.34622937,35.52620417,16.20097792,14.38569996,16.59447637,1.016885161,4.086002697,34.52021218,0.442876807,2.637205887,2.414079662,413.0000241,Good
89.067386,12.504569,9966209844,Bengaluru,38.03458731,82.10554726,63.54305316,83.66373025,38.26055851,12.66025329,1.976850342,6.75170165,31.00280479,2.291661845,5.17878475,0.884272214,367.6845336,Good
78.140005,31.86281,769357373,Hyderabad,23.609642,72.41272087,0,0,39.28744456,21.00573386,1.235048832,8.617331228,26.67133216,1.608618335,3.871016416,1.50971562,116.1642387,Good
89.717978,15.389224,13334708061,Mumbai,32.81250705,96.50142212,36.91612718,33.54028264,21.33479706,10.517269,0.587892691,14.00549863,20.02158521,0,5.304101323,1.424278407,373.2067435,Good
80.713726,20.392755,7471712268,Delhi,31.66737021,84.73833689,55.67604401,52.82758215,15.62224335,14.75479285,0.743757907,15.65092895,36.48486816,1.128743958,7.099392918,0.322752155,0,Good
72.979724,34.141867,6239596670,Pune,35.91895355,54.52566665,17.10425766,35.74265783,25.28840635,2.340727173,1.533281366,8.969751125,38.21163087,5.505691265,0,0.493892899,207.2019868,Good
70.626193,21.180604,1399550413,Kolkata,36.82033058,75.55963645,62.38312421,0,23.91406333,22.42328268,1.030346334,0,21.42642652,2.643176054,5.430204778,0.101354378,64.87118475,Good
88.607028,13.714842,11792723800,Coimbatore,21.06939337,50.84630244,0,33.01344102,2.875339681,21.64999989,1.443602605,4.429615557,19.86765954,1.114569041,5.718150978,1.260533489,144.3939192,Good
79.185729,12.636191,3512902943,Madurai,24.93870843,69.89698774,0,0,20.27057002,0,1.38068986,3.592275128,46.58119998,0,11.34237612,0,475.7731201,Good
94.470439,21.716529,10489747340,Trichy,33.94931727,82.61624457,0,21.33615708,24.52603118,9.820500802,2.195102248,10.935684,27.9000559,3.444195092,10.11626728,0.6799909,83.60038448,Good
83.667397,30.1175,5934043226,Salem,44.5629427,66.26950319,1.063807348,25.92258638,38.06067935,16.42811303,1.431549833,10.64717972,32.0365539,1.816834721,4.573586903,1.257869353,110.8906857,Good
78.10454,36.918949,7330282476,Erode,30.49579533,69.28567325,0,15.70104014,24.51631581,25.63463022,1.412742377,9.422849858,50.93927732,0,0,0.510192875,123.4115121,Good
78.120737,30.83485,12424168265,Tiruppur,28.45910292,61.97414943,0,56.70066593,22.52839651,20.18671117,0.944725191,15.52535005,12.98449784,1.998952378,1.963843588,1.167088093,25.99315134,Good
71.811698,33.433347,8238687641,Kochi,15.58821192,57.69795739,78.81101437,2.862394704,32.30888634,10.67927224,1.251830709,15.82810349,26.42045186,2.261210011,6.014933476,2.409578898,0,Good
85.219885,29.687138,5497746891,Thiruvananthapuram,45.11778048,94.15169433,37.19772493,46.99589231,24.82454651,11.84398585,1.729489216,5.14627194,44.65584677,2.339181386,6.22400159,0.438871176,349.8840544,Good
84.882847,33.967618,13701883098,Ahmedabad,29.71152742,61.74751802,0,25.73109407,15.25570412,13.42296052,1.923019212,7.011929263,31.89558107,3.759352293,5.048910099,1.053302028,174.4356306,Good
91.199817,10.212513,1132220668,Surat,27.05663466,64.49755276,0,41.85005681,26.41493747,15.46375898,2.0581175,4.632224284,21.22783733,3.006144224,4.744219723,1.20352911,186.199186,Good
73.834712,34.968016,3237117181,Vadodara,23.64300449,78.09081888,32.03282082,2.631854414,25.4636261,9.753886928,1.908374119,12.67912725,29.4647205,0,8.408335087,2.91246366,281.7924636,Good
76.4329,19.495778,9344635880,Jaipur,28.18532721,76.42656457,51.17668143,33.21858871,40.50433149,1.499407774,1.279489054,10.0954619,36.49153431,1.239474153,4.003057946,0.600386064,61.3924007,Good
