Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
Indonesia,Palu,Sector_3,-0.88275,119.90617,1.0,1.94,1.36,0.13,18.32,110.38,2.56,29.6,80,1.3,Spring,747.93,5000.0,5000.0,5000.0,2025-03-30 19:37:00,spring
Bangladesh,Lakshmipur,Sector_3,22.96344,90.82793,5.0,72.09,2.51,2.08,108.99,267.29,79.0,30.6,49,4.1,Spring,980.67,5000.0,5000.0,5000.0,2025-04-02 13:16:00,spring
Bangladesh,Saidpur,Sector_2,25.77378,88.87074,5.0,127.17,13.65,5.43,112.3,726.33,157.74,29.7,33,2.8,Spring,239.94,1279.52,1674.81,5000.0,2025-05-04 20:45:00,spring
USA,Detroit,Sector_1,42.31035,-83.03745,2.0,6.69,5.38,0.98,75.11,158.92,10.68,10.4,64,5.1,Spring,194.41,383.89,5000.0,1164.91,2025-04-20 19:45:00,spring
Bangladesh,Pabna,Sector_4,24.04484,89.23806,5.0,195.24,30.69,9.35,85.2,1105.44,241.78,23.8,39,2.3,Spring,1947.85,5000.0,5000.0,5000.0,2025-05-06 18:16:00,spring
Pakistan,Mardan,Sector_3,34.22873,72.07574,5.0,167.48,7.58,4.66,156.5,1028.73,257.08,24.4,11,1.8,Spring,599.17,5000.0,5000.0,5000.0,2025-03-10 15:07:00,spring
China,Jinan,Sector_2,36.66923,117.06907,5.0,264.34,98.19,36.01,0.0,1886.27,368.66,12.1,38,2.2,Spring,59.94,750.57,5000.0,1040.64,2025-04-25 14:47:00,spring
Germany,Karlsruhe,Sector_1,48.99207,8.4577,2.0,15.62,19.24,2.92,48.47,367.19,19.77,14.2,81,1.7,Spring,624.86,186.66,827.05,129.27,2025-05-05 15:07:00,spring
Pakistan,Sukkur,Sector_3,27.67281,68.82927,5.0,189.94,7.07,5.69,151.24,644.06,353.66,28.6,10,3.2,Spring,1794.48,5000.0,5000.0,5000.0,2025-04-28 16:09:00,spring
Pakistan,Khanewal,Sector_2,30.317,71.89251,5.0,262.02,9.01,1.24,96.88,901.35,571.06,27.7,10,3.0,Spring,529.0,5000.0,5000.0,5000.0,2025-04-24 10:57:00,spring
USA,Seattle,City Center,47.6038321,-122.330062,2.0,0.56,0.73,0.22,116.01,102.03,2.19,12.9,75,11.1,Spring,66.64,94.28,759.56,469.84,2025-05-30 08:49:00,spring
China,Qingdao,Sector_4,36.0445,120.35415,4.0,40.96,19.7,14.73,69.05,367.08,57.05,7.3,28,2.1,Spring,721.82,5000.0,5000.0,5000.0,2025-05-16 17:54:00,spring
Pakistan,Rahim Yar Khan,Sector_1,28.41581,70.28242,5.0,277.61,3.11,8.62,203.94,834.19,478.25,29.5,10,3.8,Spring,125.78,5000.0,5000.0,5000.0,2025-04-05 15:18:00,spring
India,Ranchi,City Center,23.3700501,85.3250387,5.0,104.37,15.06,9.01,77.88,497.85,133.16,22.4,56,2.0,Spring,12.29,1107.04,5000.0,5000.0,2025-04-29 11:54:00,spring
Indonesia,Kupang,Sector_4,-10.1741,123.6206,1.0,4.54,0.66,0.11,61.82,223.38,5.61,34.2,81,0.8,Spring,116.38,5000.0,5000.0,5000.0,2025-03-11 14:46:00,spring
Russia,Volgograd,Sector_1,48.72561,44.4764,1.0,3.59,7.77,2.53,59.65,136.27,6.22,6.6,81,5.5,Spring,5.37,515.73,5000.0,1666.76,2025-03-12 20:07:00,spring
Pakistan,Khairpur,City Center,27.5204873,68.7383149,5.0,182.83,8.04,3.21,124.79,634.15,359.99,28.7,10,3.1,Spring,421.18,5000.0,5000.0,5000.0,2025-03-28 10:35:00,spring
Indonesia,Depok,Sector_2,-6.41932,106.78778,1.0,1.01,0.19,0.08,45.99,62.96,2.98,32.8,74,2.8,Spring,619.66,5000.0,5000.0,5000.0,2025-03-26 19:19:00,spring
Bangladesh,Jamalpur,City Center,24.9255866,89.9436684,5.0,115.98,11.05,2.37,56.2,679.8,141.82,26.8,58,3.6,Spring,338.45,444.77,569.4,5000.0,2025-05-09 18:55:00,spring
Nigeria,Calabar,Sector_3,5.01087,8.35173,1.0,0.83,0.17,0.06,29.63,99.55,1.74,34.3,51,4.8,Spring,445.46,5000.0,5000.0,5000.0,2025-05-30 11:54:00,spring
USA,Virginia Beach,Sector_2,36.86911,-75.96284,2.0,8.59,4.26,1.76,83.15,145.08,9.54,16.4,31,4.0,Spring,1958.93,5000.0,5000.0,5000.0,2025-03-08 18:05:00,spring
Germany,Cologne,Sector_1,50.94211,6.97478,2.0,9.96,21.68,1.0,17.22,215.67,11.47,18.7,70,2.5,Spring,179.1,669.33,5000.0,608.87,2025-04-04 18:26:00,spring
Pakistan,Chishtian,Sector_3,29.79018,72.82733,5.0,219.97,2.07,3.3,147.13,700.11,446.4,32.0,10,2.6,Spring,1155.05,5000.0,5000.0,5000.0,2025-04-13 19:36:00,spring
USA,Jacksonville,Sector_1,30.30742,-81.67954,1.0,2.95,4.2,0.2,43.87,147.59,6.54,19.4,75,2.1,Spring,368.15,5000.0,5000.0,5000.0,2025-03-01 16:05:00,spring
Germany,Gelsenkirchen,Sector_1,51.5075,7.16171,1.0,4.85,11.17,0.46,41.5,147.73,6.52,16.8,66,0.6,Spring,258.08,551.85,1162.05,726.01,2025-05-27 09:48:00,spring
Pakistan,Sahiwal,Sector_2,30.69609,73.13418,5.0,250.46,10.85,1.48,129.33,1152.55,490.92,26.7,10,2.0,Spring,667.95,5000.0,5000.0,5000.0,2025-04-29 10:55:00,spring
Bangladesh,Madaripur,Sector_4,23.14885,90.20537,5.0,108.48,4.27,3.13,112.01,416.3,92.02,28.3,39,3.6,Spring,1719.79,5000.0,5000.0,5000.0,2025-05-18 20:27:00,spring
Germany,Dortmund,Sector_2,51.5505,7.46916,1.0,5.3,10.22,0.49,53.83,133.96,8.37,20.6,70,3.4,Spring,2.24,1545.92,150.72,541.76,2025-05-17 10:52:00,spring
USA,Houston,Sector_2,29.79328,-95.33568,2.0,1.25,0.88,0.21,110.1,75.58,2.14,21.2,83,3.7,Spring,79.99,5000.0,5000.0,5000.0,2025-05-25 17:38:00,spring
Nigeria,Aba,Sector_1,5.11251,7.35157,1.0,1.72,0.25,0.15,26.34,111.97,3.43,37.2,42,5.1,Spring,580.64,5000.0,5000.0,5000.0,2025-04-01 13:52:00,spring
Russia,Kaliningrad,City Center,54.7046485,20.4565666,3.0,30.31,12.2,3.19,34.09,229.54,34.1,9.1,68,3.2,Spring,625.49,131.91,5000.0,2123.76,2025-05-31 18:48:00,spring
Nigeria,Ilora,Sector_4,7.80612,3.88562,2.0,14.08,2.03,1.5,71.93,211.08,38.05,41.2,13,1.5,Spring,1269.38,5000.0,5000.0,5000.0,2025-04-11 16:05:00,spring
India,Surat,City Center,21.2094892,72.8317058,5.0,130.29,9.93,26.75,219.32,424.39,163.48,30.7,34,3.8,Spring,77.55,142.73,5000.0,5000.0,2025-05-10 09:09:00,spring
USA,Colorado Springs,Sector_2,38.80359,-104.81196,1.0,3.1,5.71,0.05,70.51,95.5,2.93,12.4,31,5.3,Spring,655.21,788.57,466.23,5000.0,2025-04-13 18:49:00,spring
USA,Seattle,Sector_2,47.6181,-122.34326,2.0,0.58,0.59,0.21,139.1,89.36,1.96,8.8,73,10.4,Spring,38.24,28.39,5000.0,186.55,2025-03-02 12:55:00,spring
USA,Denver,Sector_4,39.71429,-104.96358,1.0,1.51,2.82,0.08,76.22,68.39,1.68,17.0,15,5.3,Spring,459.3,1031.72,968.46,1313.88,2025-05-10 20:40:00,spring
Russia,Ivanovo,Sector_1,56.99233,40.92725,1.0,5.31,22.29,3.09,37.07,145.51,5.99,11.1,88,2.8,Spring,24.85,380.02,2548.81,675.02,2025-04-11 12:20:00,spring
USA,Oakland,Sector_4,37.8111,-122.26332,2.0,1.39,1.12,0.37,79.82,82.77,3.69,23.4,72,3.1,Spring,7.75,518.63,5000.0,5000.0,2025-03-08 09:56:00,spring
Nigeria,Aba,Sector_3,5.07945,7.34059,1.0,2.06,0.27,0.17,26.38,111.52,3.6,35.1,43,5.0,Spring,101.48,5000.0,5000.0,5000.0,2025-05-26 08:29:00,spring
India,Vijayawada,Sector_3,16.47807,80.61413,5.0,134.18,3.84,5.5,214.72,360.02,168.84,27.7,48,2.5,Spring,259.96,5000.0,5000.0,5000.0,2025-03-29 09:25:00,spring
China,Zibo,Sector_1,36.79072,118.08229,5.0,170.28,62.76,39.2,0.0,1843.75,243.01,13.0,52,2.6,Spring,269.43,992.24,5000.0,5000.0,2025-03-09 18:07:00,spring
China,Beijing,City Center,40.190632,116.412144,5.0,171.61,68.05,37.15,0.0,1995.0,275.41,4.9,79,3.0,Spring,1407.9,5000.0,5000.0,5000.0,2025-05-01 11:09:00,spring
USA,Miami,City Center,25.7741566,-80.1935973,2.0,1.5,0.44,0.46,116.19,87.73,8.1,31.0,49,6.5,Spring,0.02,233.85,5000.0,807.0,2025-04-22 10:02:00,spring
USA,Louisville,Sector_4,38.26794,-85.78148,2.0,7.15,5.24,1.16,90.37,116.08,9.93,13.0,19,4.7,Spring,37.61,511.41,5000.0,5000.0,2025-05-13 12:57:00,spring
Bangladesh,Bogra,Sector_3,24.82881,89.38307,5.0,137.07,22.41,4.77,60.28,817.38,191.56,23.5,37,3.8,Spring,71.49,492.73,1065.92,5000.0,2025-03-19 10:18:00,spring
Nigeria,Damaturu,Sector_1,11.71072,11.96492,5.0,86.14,0.93,0.25,85.49,122.28,357.66,38.3,10,4.5,Spring,1419.43,5000.0,5000.0,5000.0,2025-03-17 11:17:00,spring
Nigeria,Ikot Ekpene,Sector_3,5.19409,7.71584,1.0,1.27,0.19,0.12,23.53,100.85,2.68,38.1,40,4.5,Spring,86.11,5000.0,5000.0,5000.0,2025-05-02 08:42:00,spring
USA,Jacksonville,Sector_3,30.34121,-81.67591,1.0,2.47,4.99,0.15,39.61,166.24,6.58,19.8,77,2.4,Spring,28.81,5000.0,5000.0,5000.0,2025-04-27 09:38:00,spring
Russia,Tomsk,Sector_4,58.62416,82.0249,1.0,0.51,0.31,0.26,66.13,90.27,0.47,-13.1,87,3.8,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-30 14:27:00,spring
USA,Tampa,Sector_4,27.96107,-82.45175,2.0,1.4,0.89,0.25,105.93,85.14,6.92,27.8,67,5.0,Spring,56.38,20.89,535.56,1780.76,2025-04-25 16:01:00,spring
USA,Oakland,City Center,37.8044557,-122.271356,2.0,1.53,1.03,0.32,77.0,59.11,3.68,25.7,76,3.1,Spring,8.92,581.92,1655.75,5000.0,2025-03-09 08:18:00,spring
Brazil,Belo Horizonte,Sector_2,-19.91196,-43.9588,1.0,5.24,1.07,0.47,63.48,167.91,5.9,32.9,64,2.5,Spring,56.97,306.89,5000.0,857.09,2025-03-11 17:36:00,spring
India,Faridabad,Sector_2,28.42859,77.323,5.0,146.54,22.34,5.41,75.08,672.87,186.47,20.4,11,3.1,Spring,9.5,1521.72,5000.0,5000.0,2025-05-10 13:02:00,spring
India,Pimpri-Chinchwad,Sector_2,18.63154,73.78842,5.0,98.92,2.83,10.78,197.33,386.99,121.65,32.8,18,1.8,Spring,140.03,323.03,1572.53,5000.0,2025-03-01 17:16:00,spring
Indonesia,Kupang,Sector_3,-10.12042,123.5969,1.0,3.97,0.69,0.11,69.65,203.4,4.65,35.5,85,1.3,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-15 18:05:00,spring
Bangladesh,Sherpur,Sector_1,25.02685,89.99539,5.0,106.12,13.72,2.03,58.76,632.9,130.37,26.6,42,3.7,Spring,76.61,5000.0,5000.0,5000.0,2025-03-26 11:18:00,spring
Pakistan,Larkana,City Center,27.5564798,68.2101509,5.0,164.21,6.04,1.77,108.35,485.36,247.37,30.9,10,3.0,Spring,104.08,5000.0,5000.0,5000.0,2025-04-11 14:03:00,spring
Brazil,Fortaleza,Sector_1,-3.70445,-38.55866,1.0,1.49,0.21,0.07,76.11,83.91,4.97,38.8,51,8.6,Spring,388.03,465.23,5000.0,914.44,2025-05-05 12:58:00,spring
Germany,Braunschweig,Sector_2,52.2913,10.53679,3.0,19.45,23.34,1.11,31.75,278.05,32.26,14.3,62,3.9,Spring,308.18,891.67,1679.92,398.96,2025-04-17 09:00:00,spring
Pakistan,Mingora,Sector_2,34.77989,72.38216,5.0,228.23,12.94,6.29,172.32,1564.08,345.1,23.5,10,2.4,Spring,859.85,5000.0,5000.0,5000.0,2025-05-24 17:50:00,spring
Nigeria,Benin City,Sector_2,6.32317,5.61527,1.0,1.8,0.15,0.1,31.43,78.98,3.4,43.6,29,3.4,Spring,195.02,5000.0,5000.0,5000.0,2025-04-06 11:41:00,spring
Germany,Leverkusen,City Center,51.0324743,6.9881194,2.0,8.07,16.05,0.76,27.51,188.64,11.44,12.2,72,2.1,Spring,130.87,190.46,5000.0,267.69,2025-03-08 12:55:00,spring
Nigeria,Makurdi,City Center,7.7312634,8.538425,5.0,69.47,2.44,1.7,66.62,369.85,249.86,43.3,10,2.5,Spring,403.1,5000.0,5000.0,5000.0,2025-05-11 16:47:00,spring
Germany,Essen,Sector_1,51.41657,7.04211,1.0,6.59,8.19,0.45,56.99,122.27,7.07,15.2,63,0.4,Spring,1110.71,1779.65,2093.59,1333.59,2025-05-19 18:08:00,spring
Pakistan,Daska,Sector_3,32.29348,74.3281,5.0,246.1,33.82,4.33,46.88,1973.46,337.8,27.1,14,2.1,Spring,1366.84,5000.0,5000.0,5000.0,2025-05-26 08:34:00,spring
Brazil,Mauá,Sector_3,-23.69858,-46.45605,1.0,2.58,0.05,0.11,57.79,43.27,15.07,22.9,64,5.3,Spring,154.39,726.51,5000.0,5000.0,2025-03-12 08:43:00,spring
Russia,Nizhny Novgorod,Sector_4,56.28855,43.88269,1.0,4.4,16.66,0.91,29.79,143.73,4.6,9.8,77,1.0,Spring,525.3,504.75,5000.0,2328.83,2025-04-20 18:24:00,spring
Germany,Hagen,Sector_4,51.38188,7.4856,1.0,7.04,16.2,0.74,43.57,218.27,10.22,16.6,71,4.8,Spring,172.22,337.48,1365.07,498.89,2025-04-01 08:08:00,spring
Nigeria,Mubi,Sector_2,10.29173,13.30112,5.0,55.7,0.74,0.25,81.59,131.95,232.5,38.6,10,3.4,Spring,1218.3,5000.0,5000.0,5000.0,2025-05-14 15:30:00,spring
Bangladesh,Feni,Sector_2,23.01851,91.42316,5.0,73.8,1.76,1.91,144.61,323.89,75.17,20.7,69,2.8,Spring,890.35,5000.0,5000.0,5000.0,2025-05-12 16:04:00,spring
China,Chongqing,Sector_2,30.08411,107.88245,5.0,125.82,27.74,20.45,26.65,1144.81,203.04,21.5,71,1.0,Spring,316.83,5000.0,5000.0,5000.0,2025-04-15 10:45:00,spring
Pakistan,Islamabad,Sector_2,33.69007,73.09009,5.0,105.03,19.72,2.32,81.14,908.61,197.05,23.4,44,1.6,Spring,786.52,5000.0,5000.0,5000.0,2025-05-29 16:27:00,spring
USA,Atlanta,City Center,33.7544657,-84.3898151,1.0,6.62,6.17,0.2,49.75,157.73,8.56,13.6,36,0.4,Spring,5.17,681.0,5000.0,752.59,2025-03-26 19:06:00,spring
Pakistan,Karachi,Sector_1,24.85071,67.02965,5.0,104.47,0.66,6.64,174.75,321.76,213.1,26.2,31,3.7,Spring,18.81,801.89,5000.0,1680.49,2025-03-31 16:55:00,spring
Pakistan,Burewala,Sector_1,30.12084,72.68393,5.0,297.16,3.73,1.75,162.39,899.54,440.02,25.9,10,2.8,Spring,264.7,5000.0,5000.0,5000.0,2025-04-04 19:25:00,spring
Brazil,Contagem,Sector_2,-19.92665,-44.0943,1.0,3.82,0.76,0.45,58.94,110.02,5.79,33.3,58,2.7,Spring,38.5,545.52,5000.0,1276.89,2025-04-13 18:58:00,spring
India,Guwahati,Sector_4,26.16781,91.77928,3.0,23.66,10.44,0.78,37.93,309.75,37.41,25.2,49,1.3,Spring,15.4,5000.0,5000.0,5000.0,2025-03-10 10:21:00,spring
Indonesia,Denpasar,Sector_2,-8.66138,115.22368,1.0,3.21,0.03,0.14,61.81,58.4,13.04,34.1,68,5.0,Spring,84.21,801.22,773.88,5000.0,2025-04-16 11:42:00,spring
Germany,Nuremberg,City Center,49.453872,11.077298,2.0,18.48,21.33,1.04,24.28,211.43,22.28,12.1,63,2.6,Spring,343.82,262.01,701.16,316.59,2025-04-09 11:57:00,spring
China,Xi'an,City Center,34.261004,108.9423363,5.0,127.49,11.16,4.26,82.27,566.39,161.96,14.1,32,2.5,Spring,65.74,697.89,5000.0,5000.0,2025-03-29 16:06:00,spring
Brazil,Betim,Sector_3,-19.9756,-44.2175,1.0,3.95,0.64,0.2,60.82,144.33,5.04,35.5,76,2.7,Spring,291.36,454.96,5000.0,5000.0,2025-04-12 16:56:00,spring
Brazil,Niterói,Sector_3,-22.86567,-43.12125,1.0,3.4,0.05,0.16,57.97,63.66,15.94,33.7,59,4.6,Spring,616.27,297.02,5000.0,5000.0,2025-03-29 19:30:00,spring
China,Kunming,Sector_1,25.0703,102.70646,3.0,31.65,23.93,3.57,17.55,467.33,41.61,13.3,74,0.4,Spring,66.21,744.09,814.94,1004.59,2025-04-06 11:31:00,spring
USA,Columbus,Sector_3,39.98179,-83.00297,2.0,5.96,6.52,2.04,94.74,111.39,7.69,11.8,44,5.6,Spring,114.66,627.58,5000.0,1184.15,2025-04-21 13:34:00,spring
USA,Sacramento,Sector_3,38.62052,-121.47108,2.0,8.91,15.44,1.0,42.67,157.03,11.58,14.8,77,6.4,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-05 16:07:00,spring
China,Nanchang,Sector_1,28.64417,116.01952,5.0,166.9,54.01,24.26,34.51,979.28,219.29,21.1,47,5.1,Spring,938.29,5000.0,5000.0,5000.0,2025-03-31 15:09:00,spring
Pakistan,Khanpur,Sector_4,28.6509,70.68483,5.0,262.57,3.19,5.33,148.94,687.48,506.14,28.6,10,4.2,Spring,73.52,5000.0,5000.0,5000.0,2025-04-09 13:21:00,spring
Indonesia,Semarang,Sector_4,-6.97611,110.44017,2.0,11.27,7.25,2.0,42.19,315.81,22.65,35.7,77,0.5,Spring,155.25,821.11,350.55,1271.85,2025-05-20 18:07:00,spring
India,Varanasi,Sector_2,25.36455,83.04062,5.0,104.46,4.67,2.62,122.74,447.25,144.81,26.8,21,2.3,Spring,146.68,1249.17,1644.69,5000.0,2025-03-30 14:24:00,spring
China,Tangshan,City Center,39.6295951,118.1738712,5.0,103.33,52.28,24.37,1.37,1125.7,152.85,6.4,56,2.6,Spring,100.52,1459.88,2225.7,5000.0,2025-04-01 13:01:00,spring
Brazil,Contagem,City Center,-19.9132749,-44.0840953,1.0,3.55,0.82,0.39,56.59,118.81,4.94,28.6,66,2.7,Spring,8.02,296.91,5000.0,5000.0,2025-04-29 08:53:00,spring
India,Rajkot,Sector_3,22.29778,70.79594,5.0,103.3,7.68,6.92,159.69,431.87,120.6,34.4,23,4.6,Spring,87.79,5000.0,5000.0,5000.0,2025-03-19 12:30:00,spring
Nigeria,Suleja,Sector_4,9.23492,7.1806,5.0,68.74,0.73,0.36,97.76,230.6,258.3,41.3,10,1.9,Spring,1978.1,5000.0,5000.0,5000.0,2025-05-19 17:07:00,spring
Russia,Rostov-on-Don,Sector_1,47.21275,39.75936,2.0,7.91,8.4,1.7,33.87,191.21,7.93,6.0,72,2.2,Spring,729.29,1208.01,5000.0,2364.36,2025-05-11 13:54:00,spring
Indonesia,Tasikmalaya,Sector_4,-7.3125,108.25863,1.0,2.01,0.05,0.11,61.55,52.05,9.34,35.0,80,0.7,Spring,542.96,395.36,711.82,5000.0,2025-03-06 20:55:00,spring
Bangladesh,Kishoreganj,Sector_4,24.42553,90.78059,5.0,64.4,5.85,1.77,105.18,362.9,89.12,29.6,43,3.2,Spring,70.82,1399.96,5000.0,5000.0,2025-05-05 19:10:00,spring
Bangladesh,Shibganj,Sector_1,24.69658,88.19635,5.0,168.48,24.42,8.47,77.34,1101.87,194.4,27.4,40,3.3,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-04 09:30:00,spring
Indonesia,Tasikmalaya,Sector_1,-7.32436,108.25603,1.0,2.07,0.07,0.12,46.75,57.36,10.36,36.0,84,1.3,Spring,973.89,1583.02,1150.57,5000.0,2025-03-01 12:25:00,spring
India,Ranchi,Sector_3,23.35324,85.31807,5.0,89.16,12.68,9.95,88.64,515.62,146.95,21.7,54,1.6,Spring,154.84,5000.0,5000.0,5000.0,2025-04-15 14:06:00,spring
Indonesia,Kendari,Sector_3,-3.96949,122.48832,1.0,4.13,2.57,0.25,58.95,184.33,6.56,33.0,83,0.9,Spring,334.28,5000.0,5000.0,5000.0,2025-04-22 17:34:00,spring
China,Guangzhou,Sector_4,23.09955,113.2464,5.0,70.21,46.57,34.91,57.67,702.71,104.3,31.1,30,4.3,Spring,162.2,133.56,5000.0,726.63,2025-04-11 11:16:00,spring
India,Aurangabad,Sector_2,19.88235,75.37769,5.0,86.66,6.44,8.0,131.03,313.69,98.21,24.9,53,0.9,Spring,400.35,0.0,5000.0,5000.0,2025-03-25 17:57:00,spring
China,Hangzhou,Sector_1,30.28929,120.18748,5.0,196.56,85.87,11.89,0.0,1356.1,241.8,15.5,51,2.8,Spring,13.42,1201.37,5000.0,5000.0,2025-05-19 14:35:00,spring
Pakistan,Kotri,Sector_2,25.39625,68.33272,5.0,164.76,5.98,3.37,131.78,489.59,233.91,28.2,10,3.2,Spring,39.68,5000.0,5000.0,5000.0,2025-04-17 17:43:00,spring
USA,Albuquerque,Sector_2,35.05376,-106.64779,1.0,4.08,2.63,0.12,59.4,75.02,4.49,11.6,34,2.9,Spring,243.06,114.81,1263.9,1204.43,2025-03-18 15:05:00,spring
USA,Philadelphia,City Center,39.9527237,-75.1635262,2.0,13.02,7.77,1.57,51.61,151.58,16.57,10.1,47,4.1,Spring,90.61,394.18,5000.0,378.17,2025-04-27 18:42:00,spring
China,Changsha,Sector_1,28.21299,112.95113,5.0,150.93,33.22,30.25,59.89,813.38,211.54,17.5,12,3.0,Spring,35.51,5000.0,5000.0,5000.0,2025-04-26 17:49:00,spring
Pakistan,Islamabad,Sector_4,33.70597,73.041,5.0,105.57,20.11,2.56,78.0,1037.52,203.88,18.6,47,1.6,Spring,51.4,5000.0,5000.0,5000.0,2025-05-23 18:15:00,spring
USA,San Antonio,Sector_2,29.42885,-98.4803,1.0,3.25,3.24,0.04,46.92,138.82,6.6,25.2,83,2.0,Spring,35.43,498.14,5000.0,806.66,2025-05-20 20:21:00,spring
USA,Denver,City Center,39.7392364,-104.984862,1.0,1.7,2.59,0.09,70.04,69.74,1.62,13.1,20,0.5,Spring,113.69,1737.37,5000.0,1319.62,2025-03-15 11:30:00,spring
USA,Sacramento,City Center,38.5810606,-121.493895,1.0,7.72,13.61,0.81,42.45,146.1,10.9,16.9,79,6.7,Spring,78.19,133.51,5000.0,1280.63,2025-05-05 15:39:00,spring
Russia,Kemerovo,Sector_2,55.33864,86.0807,1.0,0.4,1.98,0.4,64.6,129.45,0.43,-6.0,61,5.4,Spring,55.58,1338.7,5000.0,1935.15,2025-03-03 12:27:00,spring
Germany,Oberhausen,City Center,51.4696137,6.8514435,1.0,6.1,8.91,0.52,43.77,157.86,7.79,13.8,73,1.2,Spring,528.65,524.86,5000.0,472.88,2025-05-23 18:00:00,spring
India,Thane,Sector_4,19.32641,73.38476,5.0,156.65,6.1,24.92,303.45,748.16,213.87,31.9,34,0.7,Spring,159.77,5000.0,5000.0,5000.0,2025-04-25 17:06:00,spring
Indonesia,Serang,Sector_3,-6.09604,106.15627,1.0,0.65,0.12,0.08,37.76,68.35,1.7,34.6,70,3.1,Spring,114.99,804.67,198.5,5000.0,2025-04-05 14:07:00,spring
Bangladesh,Kurigram,City Center,25.8130134,89.6430518,5.0,82.52,14.09,1.5,64.75,536.41,93.37,27.9,24,3.0,Spring,10.22,5000.0,5000.0,5000.0,2025-04-24 08:05:00,spring
USA,San Antonio,Sector_3,29.38991,-98.49749,1.0,2.79,3.09,0.03,49.91,102.58,7.28,22.8,77,2.2,Spring,261.8,44.12,5000.0,5000.0,2025-05-19 18:17:00,spring
Russia,Krasnodar,Sector_1,45.02419,38.95849,2.0,1.34,2.52,0.86,93.45,103.36,1.88,14.9,95,2.3,Spring,134.71,871.08,5000.0,676.24,2025-05-18 17:31:00,spring
Germany,Leipzig,Sector_3,51.35784,12.37202,3.0,23.94,18.01,1.16,39.32,304.25,27.94,12.7,63,6.2,Spring,378.61,396.35,5000.0,155.2,2025-05-19 19:44:00,spring
Brazil,São Paulo,City Center,-23.5506507,-46.6333824,1.0,2.99,0.08,0.13,54.43,52.36,14.75,28.3,59,6.6,Spring,103.33,462.06,5000.0,788.78,2025-05-30 16:24:00,spring
India,Vadodara,City Center,22.2973142,73.1942567,5.0,101.33,10.31,14.88,184.02,414.7,141.98,31.5,43,1.8,Spring,54.01,5000.0,5000.0,5000.0,2025-03-31 12:26:00,spring
Pakistan,Chiniot,Sector_3,31.69721,73.01529,5.0,250.14,13.64,3.66,104.09,1467.78,428.16,29.7,10,2.3,Spring,167.47,5000.0,5000.0,5000.0,2025-03-22 19:21:00,spring
Russia,Ulan-Ude,City Center,51.8357841,107.5839105,1.0,5.61,2.41,0.52,68.05,142.73,5.73,-5.5,80,2.3,Spring,13.03,723.0,5000.0,545.96,2025-04-14 16:46:00,spring
Indonesia,Jayapura,Sector_1,-2.53531,140.66688,1.0,0.56,0.31,0.1,1.72,51.95,0.66,33.8,69,1.9,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-09 10:31:00,spring
Pakistan,Quetta,Sector_1,30.18645,67.01489,3.0,23.43,0.65,1.24,87.18,109.26,40.43,18.3,13,2.6,Spring,19.61,1806.46,745.01,5000.0,2025-03-16 14:41:00,spring
Indonesia,Pematangsiantar,City Center,3.0015639,99.0832644,1.0,5.64,1.26,0.15,41.78,170.48,6.64,34.1,81,0.9,Spring,0.0,5000.0,5000.0,5000.0,2025-04-09 18:30:00,spring
Germany,Frankfurt,Sector_1,50.11276,8.6984,2.0,8.7,18.69,1.34,41.72,235.42,11.88,11.5,84,0.9,Spring,54.51,810.23,1921.61,109.61,2025-04-26 16:29:00,spring
China,Zibo,Sector_3,36.79322,118.05218,5.0,138.09,60.33,34.97,0.0,1525.08,274.13,14.1,47,2.9,Spring,9.7,5000.0,5000.0,5000.0,2025-03-08 17:32:00,spring
Brazil,Juiz de Fora,Sector_4,-21.78307,-43.33056,1.0,2.29,1.9,2.17,47.15,78.09,5.26,27.0,66,4.5,Spring,531.73,5000.0,5000.0,5000.0,2025-03-22 16:37:00,spring
Bangladesh,Tangail,City Center,24.2507461,89.9151479,5.0,101.8,11.64,2.93,91.41,698.04,140.01,30.3,54,3.8,Spring,10.44,5000.0,5000.0,5000.0,2025-04-23 15:26:00,spring
Germany,Duisburg,Sector_2,51.41782,6.72475,1.0,6.25,8.64,0.56,58.0,180.19,7.31,18.0,71,4.3,Spring,875.43,1025.39,2481.42,663.37,2025-03-13 12:59:00,spring
India,Vasai-Virar,Sector_3,19.42006,72.78734,5.0,129.34,2.04,20.94,292.0,466.39,160.77,34.9,41,3.8,Spring,343.12,5000.0,5000.0,5000.0,2025-04-08 20:46:00,spring
USA,Virginia Beach,Sector_1,36.86393,-75.98046,2.0,8.55,3.98,1.58,97.35,148.92,10.33,14.4,33,8.3,Spring,8.34,329.78,5000.0,5000.0,2025-03-09 09:08:00,spring
Brazil,São Luís,Sector_4,-2.52847,-44.27947,1.0,1.69,0.64,0.19,29.03,109.81,6.22,37.4,40,6.4,Spring,114.09,552.83,5000.0,5000.0,2025-04-02 14:01:00,spring
