Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
China,Fuzhou,Sector_1,26.11976,119.27978,5.0,51.85,25.69,30.1,59.01,400.16,67.61,25.3,47,2.5,Summer,658.47,5000.0,5000.0,5000.0,2025-07-25 20:02:00,summer
Bangladesh,Kushtia,Sector_1,23.88141,89.14677,5.0,156.75,45.97,19.61,114.25,1388.02,289.82,33.1,30,3.3,Summer,843.88,5000.0,5000.0,5000.0,2025-07-09 13:23:00,summer
Pakistan,Kasur,City Center,31.1175143,74.4478314,5.0,220.44,18.39,4.52,132.17,1364.58,331.99,35.6,10,2.8,Summer,216.97,5000.0,5000.0,5000.0,2025-06-21 10:15:00,summer
Nigeria,Akure,Sector_4,7.22344,5.20303,1.0,2.45,0.29,0.17,46.88,106.64,5.24,46.8,10,3.4,Summer,410.65,5000.0,5000.0,5000.0,2025-06-04 08:51:00,summer
Bangladesh,Barisal,Sector_4,22.48038,90.39214,5.0,57.95,0.99,4.24,183.91,351.07,75.53,33.9,40,2.7,Summer,935.71,5000.0,5000.0,5000.0,2025-06-03 13:24:00,summer
USA,Memphis,Sector_3,35.13777,-90.10135,1.0,4.98,6.53,0.22,55.85,159.03,6.14,21.8,46,1.9,Summer,223.37,647.34,821.26,5000.0,2025-07-12 19:13:00,summer
Brazil,São Luís,City Center,-2.5295265,-44.2963942,1.0,1.45,0.6,0.17,46.36,101.98,4.93,45.4,45,7.1,Summer,62.23,5000.0,5000.0,5000.0,2025-07-21 08:13:00,summer
India,Faridabad,Sector_4,28.3873,77.3168,5.0,118.37,30.14,5.35,101.52,776.63,189.14,31.7,10,3.4,Summer,125.54,0.0,5000.0,5000.0,2025-06-02 20:53:00,summer
Russia,Voronezh,Sector_2,51.68825,39.24921,2.0,6.55,5.41,0.58,37.4,169.63,9.07,17.4,75,5.6,Summer,29.9,357.79,5000.0,806.33,2025-08-16 10:08:00,summer
China,Wuhan,Sector_1,30.62402,114.27692,5.0,242.91,109.45,25.33,0.0,2102.0,296.51,19.7,57,3.3,Summer,69.98,5000.0,5000.0,5000.0,2025-06-06 20:09:00,summer
China,Guiyang,Sector_1,26.6519,106.64451,5.0,48.21,14.12,3.31,73.12,574.27,81.58,20.2,64,2.4,Summer,170.09,1642.36,5000.0,5000.0,2025-06-11 17:25:00,summer
Germany,Gelsenkirchen,City Center,51.5110321,7.0960124,1.0,3.94,10.81,0.47,70.96,149.74,6.06,25.6,65,1.3,Summer,425.87,191.31,5000.0,149.71,2025-06-16 11:00:00,summer
Germany,Stuttgart,Sector_3,48.7879,9.22456,3.0,14.09,35.24,1.77,7.38,516.61,27.53,24.0,71,1.4,Summer,4.99,31.89,1230.88,674.74,2025-07-14 20:46:00,summer
Indonesia,Ambon,Sector_2,-3.70584,128.18696,1.0,1.62,0.18,0.06,77.35,127.69,2.36,39.8,73,3.3,Summer,342.59,315.24,5000.0,5000.0,2025-07-24 20:13:00,summer
India,Ludhiana,City Center,30.9090157,75.851601,5.0,129.93,20.76,2.98,109.33,1040.75,195.99,30.9,14,3.3,Summer,3.83,1388.43,5000.0,5000.0,2025-07-19 20:24:00,summer
Indonesia,Jakarta,Sector_3,-6.20509,106.8559,1.0,0.58,0.36,0.08,46.03,68.74,2.09,36.7,69,3.8,Summer,198.08,268.78,5000.0,862.15,2025-06-28 10:24:00,summer
Pakistan,Mingora,Sector_3,34.77981,72.34657,5.0,172.25,11.37,5.58,184.82,1506.91,286.13,32.4,12,2.6,Summer,277.85,5000.0,5000.0,5000.0,2025-07-17 10:17:00,summer
Nigeria,Onitsha,Sector_4,6.15726,6.83782,1.0,6.22,0.91,0.5,43.7,151.74,12.77,48.2,18,2.7,Summer,102.97,5000.0,5000.0,5000.0,2025-08-11 20:02:00,summer
Bangladesh,Nawabganj,Sector_1,24.58848,88.2427,5.0,138.21,33.69,5.75,83.8,1037.59,222.02,33.3,37,4.3,Summer,1615.77,5000.0,5000.0,5000.0,2025-06-29 08:47:00,summer
Brazil,Guarulhos,Sector_3,-23.46894,-46.54215,1.0,2.18,0.07,0.11,60.15,37.85,13.71,32.1,55,5.9,Summer,205.7,153.91,5000.0,360.37,2025-06-24 15:31:00,summer
India,Jodhpur,Sector_4,26.31187,73.07821,5.0,73.66,19.1,2.37,119.36,374.2,125.62,36.5,10,3.2,Summer,732.35,5000.0,5000.0,5000.0,2025-08-10 08:29:00,summer
Indonesia,Surabaya,City Center,-7.2462836,112.7377674,1.0,1.33,0.64,0.13,66.59,66.74,5.61,42.4,76,1.9,Summer,80.02,333.57,5000.0,897.07,2025-08-20 20:48:00,summer
Indonesia,Mataram,Sector_3,-8.55777,116.12541,1.0,2.05,0.44,0.23,83.78,76.46,8.34,37.2,60,1.1,Summer,1.55,1555.51,0.0,5000.0,2025-07-31 16:49:00,summer
Indonesia,Gorontalo,Sector_1,0.69146,122.44219,1.0,1.01,0.54,0.08,58.3,97.26,1.23,34.5,67,2.2,Summer,1364.65,5000.0,5000.0,5000.0,2025-06-18 14:06:00,summer
Germany,Leverkusen,Sector_1,51.06908,6.96879,2.0,6.89,18.82,0.62,31.52,178.08,10.32,24.1,54,3.1,Summer,622.93,658.23,205.15,1069.49,2025-06-18 20:51:00,summer
Pakistan,Kamoke,Sector_4,31.986,74.20086,5.0,177.34,27.84,3.46,76.2,1565.68,240.57,31.0,10,2.6,Summer,206.65,5000.0,5000.0,5000.0,2025-08-08 09:33:00,summer
Bangladesh,Lalmonirhat,Sector_2,25.91462,89.43448,5.0,73.13,18.85,1.59,74.5,580.95,91.74,38.8,35,4.2,Summer,107.81,5000.0,5000.0,5000.0,2025-06-11 15:36:00,summer
Bangladesh,Brahmanbaria,Sector_1,23.94438,91.16239,5.0,51.91,9.19,2.83,104.83,324.33,75.93,32.0,66,2.4,Summer,5000.0,5000.0,5000.0,5000.0,2025-07-04 09:36:00,summer
Russia,Makhachkala,Sector_2,42.9646,47.5044,2.0,2.61,3.0,0.41,98.99,86.02,4.33,18.4,67,3.4,Summer,98.91,224.3,1652.63,534.39,2025-06-16 13:44:00,summer
Russia,Tyumen,Sector_2,57.13626,65.5183,1.0,1.43,6.88,1.33,48.81,121.35,1.76,0.4,57,3.4,Summer,418.82,1390.4,5000.0,821.54,2025-08-22 09:33:00,summer
Bangladesh,Mymensingh,Sector_1,24.88301,90.37367,5.0,66.61,8.82,1.47,80.28,431.6,83.57,34.8,40,3.4,Summer,946.1,5000.0,5000.0,5000.0,2025-07-29 17:20:00,summer
Brazil,João Pessoa,Sector_1,-7.1296,-34.88765,2.0,2.86,0.77,0.38,108.47,75.22,5.9,44.9,32,6.6,Summer,33.65,443.67,5000.0,1473.56,2025-06-06 13:39:00,summer
Russia,Moscow,Sector_1,55.63514,37.55245,2.0,3.0,2.7,0.56,93.87,109.99,4.16,14.9,40,4.7,Summer,978.38,1377.12,5000.0,1218.87,2025-06-22 10:06:00,summer
USA,Fresno,Sector_2,36.72173,-119.7418,2.0,13.64,4.31,0.06,88.16,135.13,18.1,21.9,75,3.1,Summer,423.71,460.03,337.67,1312.81,2025-06-04 20:23:00,summer
Russia,Yekaterinburg,Sector_1,56.85021,60.60675,1.0,0.84,2.05,1.21,80.97,116.71,0.91,1.4,58,3.3,Summer,91.55,136.51,5000.0,460.1,2025-08-29 08:31:00,summer
Brazil,Natal,Sector_3,-5.8201,-35.23177,2.0,1.78,0.6,0.28,109.31,72.04,3.67,45.3,45,9.0,Summer,55.48,396.96,5000.0,5000.0,2025-06-09 12:06:00,summer
Nigeria,Owerri,Sector_3,5.51846,7.01646,1.0,2.34,0.56,0.24,24.01,116.77,5.3,44.9,19,3.6,Summer,293.18,5000.0,5000.0,5000.0,2025-06-08 12:25:00,summer
Russia,Kaliningrad,Sector_1,54.73911,20.50084,3.0,23.43,16.64,2.85,41.93,269.91,28.75,17.9,77,3.1,Summer,30.01,775.31,5000.0,676.31,2025-06-12 15:46:00,summer
Pakistan,Mardan,Sector_4,34.20563,72.07057,5.0,119.36,8.42,4.69,180.46,1018.73,179.51,31.0,10,2.3,Summer,113.92,5000.0,5000.0,5000.0,2025-07-18 09:58:00,summer
Indonesia,Gorontalo,Sector_3,0.73188,122.47215,1.0,0.88,0.53,0.07,55.16,89.09,1.43,38.0,87,2.0,Summer,5000.0,5000.0,5000.0,5000.0,2025-07-12 11:21:00,summer
Bangladesh,Magura,Sector_1,23.49456,89.38458,5.0,174.52,29.89,12.06,128.1,1053.88,201.66,34.3,34,3.6,Summer,1190.79,5000.0,5000.0,5000.0,2025-08-02 10:32:00,summer
Bangladesh,Manikganj,Sector_3,23.83972,89.97478,5.0,83.62,12.06,3.73,139.84,597.85,104.56,37.7,44,4.3,Summer,849.92,5000.0,5000.0,5000.0,2025-08-07 18:49:00,summer
USA,Miami,Sector_3,25.76883,-80.20183,2.0,1.2,0.52,0.4,142.18,68.78,7.14,40.9,64,6.1,Summer,91.31,535.06,5000.0,707.41,2025-07-11 18:21:00,summer
USA,Columbus,Sector_4,39.97501,-83.0223,2.0,5.04,7.03,1.64,129.01,126.39,6.76,20.4,46,5.8,Summer,36.58,0.0,5000.0,1207.73,2025-06-16 12:18:00,summer
Brazil,Salvador,Sector_2,-12.99869,-38.51375,2.0,0.85,0.16,0.1,104.32,54.59,3.9,44.1,34,7.7,Summer,77.39,270.14,5000.0,619.64,2025-07-04 08:37:00,summer
Pakistan,Quetta,Sector_4,30.19502,66.99979,3.0,16.05,0.52,2.15,128.85,98.41,24.01,21.6,10,3.3,Summer,21.76,5000.0,5000.0,5000.0,2025-08-09 13:06:00,summer
China,Dongguan,Sector_3,23.00698,113.70346,5.0,101.53,77.89,37.54,53.61,636.36,103.37,36.6,27,2.7,Summer,207.87,5000.0,5000.0,5000.0,2025-07-03 13:27:00,summer
Russia,Khabarovsk,City Center,51.6312684,136.121524,1.0,0.25,0.13,0.01,83.2,103.22,0.38,-12.5,80,2.4,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-09 15:44:00,summer
Germany,Gelsenkirchen,Sector_2,51.5032,7.06033,1.0,3.66,10.96,0.45,70.37,116.75,5.01,21.7,61,1.6,Summer,37.58,442.88,2048.77,1085.55,2025-06-27 20:13:00,summer
Nigeria,Maiduguri,City Center,11.8395375,13.1536214,5.0,51.72,0.55,0.1,132.84,91.47,347.44,46.7,10,5.6,Summer,77.78,5000.0,5000.0,5000.0,2025-07-02 19:14:00,summer
China,Hefei,Sector_2,31.84548,117.29638,5.0,132.35,78.76,14.69,0.33,1147.76,225.52,20.5,75,2.8,Summer,107.05,1699.46,5000.0,5000.0,2025-06-21 12:08:00,summer
Nigeria,Gusau,City Center,12.1658358,6.6606398,5.0,73.6,0.57,0.44,131.92,190.47,311.12,45.3,10,5.3,Summer,510.08,5000.0,5000.0,5000.0,2025-07-30 19:28:00,summer
India,Hubli-Dharwad,Sector_1,15.33942,75.14202,3.0,19.4,5.75,1.65,135.68,211.12,33.89,41.5,37,4.7,Summer,33.28,5000.0,5000.0,5000.0,2025-07-22 09:55:00,summer
Bangladesh,Noakhali,City Center,22.2540799,91.1714399,5.0,56.53,0.73,3.13,208.05,244.72,51.85,39.6,47,6.2,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-06 17:01:00,summer
Nigeria,Calabar,City Center,4.9795999,8.3373597,1.0,0.67,0.14,0.05,34.24,77.84,1.39,44.0,41,4.7,Summer,97.89,1159.2,5000.0,5000.0,2025-06-14 09:33:00,summer
USA,Albuquerque,City Center,35.0841034,-106.650985,1.0,3.48,2.76,0.1,72.1,76.89,4.62,16.5,31,3.1,Summer,50.01,118.0,5000.0,20.84,2025-06-22 12:32:00,summer
Indonesia,Banda Aceh,City Center,5.5528455,95.3192908,1.0,1.92,0.26,0.03,70.95,125.72,2.3,36.7,63,4.4,Summer,19.04,69.72,1548.28,5000.0,2025-07-12 19:58:00,summer
China,Zhongshan,City Center,22.5197073,113.3872302,5.0,86.74,24.04,31.36,128.57,486.13,149.43,38.6,32,2.8,Summer,146.69,5000.0,5000.0,5000.0,2025-08-13 08:38:00,summer
Brazil,São Bernardo do Campo,Sector_3,-23.67924,-46.57851,1.0,1.96,0.06,0.12,74.9,41.55,11.01,36.3,58,7.3,Summer,48.93,154.32,5000.0,747.96,2025-07-23 08:37:00,summer
Nigeria,Lafia,Sector_3,8.50544,8.50651,5.0,66.06,0.9,0.28,112.95,153.16,214.08,48.1,10,2.0,Summer,213.15,5000.0,5000.0,5000.0,2025-06-06 10:13:00,summer
USA,Omaha,City Center,41.2587459,-95.9383758,1.0,2.87,10.34,0.09,67.54,141.46,4.11,16.5,70,4.2,Summer,12.79,345.46,5000.0,1040.59,2025-06-18 14:22:00,summer
India,Hubli-Dharwad,Sector_4,15.33041,75.15529,3.0,21.55,4.91,1.23,115.94,228.19,31.27,36.3,33,5.1,Summer,441.12,5000.0,5000.0,5000.0,2025-07-07 15:56:00,summer
Bangladesh,Jessore,Sector_2,23.12702,89.20036,5.0,145.23,18.55,15.8,187.14,810.91,207.35,34.7,33,3.2,Summer,1923.08,5000.0,5000.0,5000.0,2025-07-05 17:49:00,summer
USA,Oklahoma City,Sector_1,35.45957,-97.51602,1.0,5.13,7.09,0.02,44.97,176.14,7.77,20.3,78,0.9,Summer,17.86,236.47,5000.0,43.83,2025-06-15 16:43:00,summer
Germany,Hamm,Sector_4,51.69316,7.85763,2.0,8.26,20.07,1.67,23.74,201.45,11.3,24.8,54,4.8,Summer,223.39,631.5,838.75,546.12,2025-06-07 19:37:00,summer
Bangladesh,Faridpur,Sector_4,23.5872,89.8747,5.0,97.84,8.61,4.04,162.42,559.64,125.34,36.7,29,4.1,Summer,658.63,5000.0,5000.0,5000.0,2025-07-16 14:21:00,summer
China,Shenzhen,Sector_3,22.51941,114.0313,5.0,98.01,26.36,40.94,149.88,512.91,123.04,33.6,54,3.5,Summer,3.95,1141.3,5000.0,5000.0,2025-08-30 09:36:00,summer
China,Daqing,City Center,46.5969028,125.1014811,4.0,37.76,22.83,10.79,33.79,465.98,46.55,0.7,32,3.9,Summer,112.44,5000.0,5000.0,5000.0,2025-08-10 13:26:00,summer
India,Ludhiana,Sector_1,30.90433,75.83774,5.0,122.07,20.32,2.78,152.37,987.0,184.44,30.8,11,3.1,Summer,126.9,1537.12,5000.0,5000.0,2025-08-01 13:27:00,summer
China,Zhengzhou,Sector_1,34.75948,113.57992,5.0,243.78,106.01,15.54,0.0,1519.76,263.02,19.5,37,4.3,Summer,2.68,5000.0,5000.0,5000.0,2025-06-21 20:34:00,summer
China,Hangzhou,Sector_2,30.26098,120.19805,5.0,127.31,76.73,14.0,0.0,1293.81,150.46,24.1,32,2.6,Summer,116.69,5000.0,5000.0,5000.0,2025-08-19 16:08:00,summer
Brazil,Juiz de Fora,Sector_2,-21.7406,-43.3594,1.0,2.3,1.95,2.5,52.51,58.49,4.37,30.5,74,5.5,Summer,359.35,193.56,5000.0,5000.0,2025-07-07 19:41:00,summer
Brazil,Aparecida de Goiânia,Sector_3,-16.79788,-49.28112,1.0,2.67,1.14,0.05,45.05,132.65,2.77,39.9,50,2.6,Summer,146.34,202.2,5000.0,1673.17,2025-07-16 09:02:00,summer
Pakistan,Tando Allahyar,Sector_1,25.4758,68.71099,5.0,150.46,8.69,3.16,150.56,618.68,234.31,30.1,10,2.7,Summer,135.28,5000.0,5000.0,5000.0,2025-08-31 12:47:00,summer
India,Kolkata,Sector_3,22.59729,88.34141,5.0,124.28,6.65,21.73,259.16,625.58,190.87,39.9,51,3.6,Summer,13.77,1043.77,5000.0,5000.0,2025-08-02 19:52:00,summer
Germany,Chemnitz,Sector_3,50.81016,12.94792,3.0,21.47,23.9,0.86,45.89,257.61,26.45,20.1,53,3.5,Summer,369.99,1266.4,1290.71,136.63,2025-07-13 14:45:00,summer
Pakistan,Lahore,Sector_2,31.57858,74.26669,5.0,186.13,19.37,2.66,91.32,1341.67,307.77,34.5,48,3.2,Summer,119.82,5000.0,5000.0,5000.0,2025-06-18 10:39:00,summer
USA,Virginia Beach,City Center,36.8496579,-75.9760751,2.0,7.54,3.81,1.26,100.86,109.79,7.51,23.3,34,4.6,Summer,65.92,364.61,5000.0,721.87,2025-06-15 16:16:00,summer
Pakistan,Mardan,Sector_2,34.20099,72.02441,5.0,138.88,7.85,3.12,205.99,1072.16,183.43,28.0,10,2.6,Summer,102.63,5000.0,5000.0,5000.0,2025-07-01 13:51:00,summer
Germany,Hamburg,Sector_4,53.5434,9.95982,2.0,15.2,27.2,3.04,34.77,158.38,20.18,21.8,73,5.0,Summer,522.67,213.47,1332.91,1089.98,2025-07-29 12:56:00,summer
Pakistan,Chishtian,Sector_4,29.79363,72.83183,5.0,174.42,2.42,3.63,206.12,493.19,443.88,33.2,10,3.0,Summer,1193.39,5000.0,5000.0,5000.0,2025-07-16 09:14:00,summer
China,Handan,Sector_3,36.63472,114.51539,5.0,186.97,91.32,37.14,0.0,1732.08,276.35,17.7,43,5.3,Summer,89.2,1458.14,5000.0,5000.0,2025-06-25 10:26:00,summer
Nigeria,Ilorin,Sector_4,8.5185,4.54377,3.0,17.46,2.07,1.52,169.21,390.26,41.92,49.9,10,1.7,Summer,33.46,5000.0,5000.0,5000.0,2025-06-05 19:14:00,summer
Russia,Perm,City Center,58.0108531,56.2318528,1.0,2.44,5.82,0.49,64.26,158.33,2.85,-0.3,57,1.4,Summer,164.42,1372.09,5000.0,1216.25,2025-06-29 15:07:00,summer
USA,Chicago,Sector_2,41.8893,-87.61795,2.0,7.49,12.07,0.18,54.73,161.44,8.46,16.1,58,4.2,Summer,31.16,225.88,5000.0,829.99,2025-07-15 13:18:00,summer
USA,Boston,Sector_3,42.33434,-71.02634,2.0,6.25,7.16,2.06,108.22,115.55,8.34,22.8,34,9.9,Summer,146.48,485.85,5000.0,5000.0,2025-08-28 19:37:00,summer
China,Suzhou,Sector_1,31.33801,120.59382,5.0,161.02,78.68,19.56,0.0,1262.74,238.96,19.7,42,3.3,Summer,11.88,5000.0,5000.0,5000.0,2025-06-15 10:44:00,summer
USA,Detroit,Sector_3,42.33369,-83.01711,2.0,6.68,7.17,0.85,83.45,146.59,6.69,21.3,61,6.0,Summer,901.5,404.86,5000.0,1473.98,2025-06-07 12:32:00,summer
India,Kalyan-Dombivli,Sector_1,19.22264,73.17212,5.0,99.13,6.51,20.4,336.9,666.55,150.9,41.7,23,1.7,Summer,180.25,5000.0,5000.0,5000.0,2025-06-25 15:44:00,summer
USA,Colorado Springs,City Center,38.8339578,-104.825348,1.0,1.85,4.76,0.06,85.35,105.97,2.59,16.0,32,5.7,Summer,10.16,586.27,5000.0,962.96,2025-08-13 20:35:00,summer
China,Wuhan,Sector_4,30.60506,114.30404,5.0,213.53,100.45,25.12,0.0,1745.91,316.46,25.2,31,3.4,Summer,48.43,5000.0,5000.0,5000.0,2025-07-31 20:37:00,summer
Germany,Berlin,Sector_4,52.54168,13.43348,3.0,18.19,20.37,1.31,49.14,234.45,25.68,18.9,72,4.8,Summer,234.39,389.78,2298.28,293.94,2025-08-23 08:11:00,summer
Nigeria,Sokoto,Sector_1,13.06317,5.32467,5.0,50.17,0.55,0.18,128.78,105.34,202.53,45.2,10,5.8,Summer,860.42,5000.0,5000.0,5000.0,2025-07-06 15:34:00,summer
Bangladesh,Kushtia,City Center,23.8987955,89.1295536,5.0,176.9,34.16,18.5,85.64,1604.92,250.32,33.3,41,2.5,Summer,478.63,5000.0,5000.0,5000.0,2025-07-06 08:15:00,summer
India,Mumbai,Sector_1,19.07711,72.89097,5.0,90.73,2.11,13.15,311.55,445.08,122.05,46.6,25,3.1,Summer,65.6,24.14,559.08,5000.0,2025-07-26 15:57:00,summer
Pakistan,Gujranwala,Sector_1,32.13734,74.15793,5.0,217.65,33.12,4.81,64.42,1572.74,339.33,36.5,10,1.7,Summer,327.37,5000.0,5000.0,5000.0,2025-07-07 12:02:00,summer
Brazil,Feira de Santana,Sector_1,-12.24581,-38.94239,1.0,0.99,0.23,0.13,98.84,57.04,4.15,51.8,15,4.5,Summer,600.01,269.54,5000.0,5000.0,2025-07-14 13:53:00,summer
USA,Houston,Sector_3,29.73669,-95.37172,2.0,1.31,0.84,0.2,132.05,70.58,1.6,33.1,73,4.3,Summer,66.76,737.13,5000.0,5000.0,2025-08-13 11:05:00,summer
Indonesia,Palembang,Sector_1,-2.9524,104.76137,1.0,6.35,3.37,0.42,19.19,247.84,9.53,46.3,77,2.5,Summer,61.44,5000.0,5000.0,5000.0,2025-07-01 17:40:00,summer
Pakistan,Bahawalpur,Sector_1,29.40845,71.637,5.0,223.48,3.15,2.6,189.84,807.26,443.94,36.9,10,4.2,Summer,383.82,5000.0,5000.0,5000.0,2025-08-24 13:07:00,summer
Nigeria,Ibadan,Sector_2,7.38431,3.90946,1.0,6.0,0.86,0.44,75.48,144.91,13.79,46.4,31,4.4,Summer,57.15,5000.0,5000.0,5000.0,2025-06-23 19:28:00,summer
Nigeria,Ilesa,City Center,7.6245894,4.7414655,2.0,7.16,1.72,1.34,72.1,213.6,12.22,47.9,13,2.4,Summer,48.28,5000.0,5000.0,5000.0,2025-07-04 09:41:00,summer
Brazil,Sorocaba,Sector_1,-23.5131,-47.43382,1.0,2.02,0.26,0.14,58.49,37.68,10.96,36.3,54,8.3,Summer,162.3,322.0,5000.0,5000.0,2025-07-07 10:56:00,summer
Nigeria,Ikot Ekpene,City Center,5.181975,7.7132177,1.0,0.94,0.23,0.1,31.87,91.81,2.2,43.8,27,5.4,Summer,114.4,5000.0,5000.0,5000.0,2025-08-02 16:12:00,summer
Indonesia,Pematangsiantar,Sector_4,3.01081,99.05848,1.0,4.74,1.46,0.13,48.68,205.3,7.52,39.1,74,2.3,Summer,258.35,5000.0,5000.0,5000.0,2025-08-18 20:44:00,summer
USA,Memphis,Sector_4,35.17648,-90.02555,1.0,5.61,6.38,0.22,60.88,168.25,6.05,23.2,56,3.6,Summer,261.59,269.27,5000.0,5000.0,2025-07-12 11:30:00,summer
USA,San Francisco,Sector_3,37.76454,-122.42578,2.0,1.19,1.26,0.32,96.17,64.49,4.12,28.4,62,3.7,Summer,19.76,595.46,5000.0,508.87,2025-08-25 11:56:00,summer
Russia,Magnitogorsk,Sector_3,53.37537,58.92756,2.0,2.21,2.53,0.64,113.84,89.89,2.01,6.0,52,5.0,Summer,104.29,5000.0,5000.0,5000.0,2025-06-06 11:01:00,summer
Brazil,Goiânia,Sector_3,-16.69655,-49.25811,1.0,2.69,1.28,0.07,44.89,158.12,2.74,40.9,50,2.8,Summer,12.91,5000.0,5000.0,5000.0,2025-06-25 09:38:00,summer
Bangladesh,Pabna,City Center,24.0068082,89.2448341,5.0,130.34,28.85,9.62,96.82,951.26,195.96,36.4,37,2.9,Summer,36.86,5000.0,5000.0,5000.0,2025-08-27 11:02:00,summer
Indonesia,Surakarta,City Center,-7.5692489,110.828448,1.0,1.74,0.06,0.12,67.06,51.1,7.43,39.1,68,4.1,Summer,107.96,473.35,5000.0,635.55,2025-06-21 09:12:00,summer
Brazil,Duque de Caxias,Sector_2,-22.75244,-43.30094,1.0,2.19,0.08,0.13,77.47,52.24,9.47,39.4,60,5.3,Summer,188.28,5000.0,5000.0,5000.0,2025-08-24 08:51:00,summer
Bangladesh,Sirajganj,Sector_2,24.47592,89.7074,5.0,102.75,17.29,2.97,78.11,596.24,127.74,34.8,40,4.8,Summer,24.88,5000.0,5000.0,5000.0,2025-07-04 11:08:00,summer
Indonesia,Pangkal Pinang,Sector_3,-2.11881,106.10075,2.0,7.01,4.33,0.68,30.15,218.08,7.65,39.6,81,3.3,Summer,217.97,896.25,924.46,5000.0,2025-06-02 14:25:00,summer
China,Daqing,Sector_1,46.57603,125.08916,4.0,30.34,20.59,7.92,34.85,432.82,39.77,-4.6,42,4.0,Summer,107.52,5000.0,5000.0,5000.0,2025-08-12 10:45:00,summer
Nigeria,Makurdi,Sector_4,7.71347,8.54927,5.0,56.64,2.98,1.02,65.27,409.87,247.04,47.7,10,2.6,Summer,484.2,5000.0,5000.0,5000.0,2025-06-02 09:41:00,summer
USA,Milwaukee,Sector_4,43.03048,-87.87786,2.0,1.49,3.92,0.4,109.35,117.71,2.64,16.9,58,4.8,Summer,2518.43,5000.0,5000.0,5000.0,2025-08-25 17:33:00,summer
Russia,Lipetsk,Sector_3,52.68008,39.14115,1.0,6.03,8.85,2.07,54.55,157.45,8.91,15.3,74,4.1,Summer,5000.0,5000.0,5000.0,5000.0,2025-06-18 19:10:00,summer
Indonesia,Bekasi,Sector_1,-6.26908,106.99779,1.0,0.61,0.37,0.08,50.24,55.38,1.74,40.7,81,3.8,Summer,2.35,3.97,1100.02,5000.0,2025-06-13 15:53:00,summer
Nigeria,Lagos,City Center,6.4550575,3.3941795,1.0,4.24,0.08,0.08,63.7,94.47,9.35,50.2,39,5.4,Summer,265.26,330.21,5000.0,5000.0,2025-08-19 10:07:00,summer
Brazil,São Gonçalo,Sector_4,-22.85164,-43.03469,1.0,2.93,0.06,0.15,75.21,51.08,13.78,37.0,49,4.6,Summer,930.63,5000.0,5000.0,5000.0,2025-06-13 19:10:00,summer
Germany,Aachen,Sector_1,50.80072,6.09481,2.0,7.96,14.74,0.4,21.91,225.07,10.2,24.5,59,3.3,Summer,105.67,1021.72,130.54,1446.71,2025-06-29 17:07:00,summer
Nigeria,Ogbomosho,Sector_2,8.13505,4.21666,3.0,18.28,3.37,2.48,135.45,401.19,41.31,47.7,10,3.5,Summer,1639.7,5000.0,5000.0,5000.0,2025-07-02 19:13:00,summer
Brazil,Diadema,Sector_2,-23.69788,-46.6121,1.0,2.17,0.07,0.11,76.66,45.99,12.91,32.9,51,7.1,Summer,77.09,387.99,5000.0,717.57,2025-07-23 13:34:00,summer
Bangladesh,Cox's Bazar,City Center,21.1766471,92.003505,4.0,40.95,0.47,3.15,224.31,171.26,52.06,37.1,55,4.9,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-22 08:58:00,summer
Germany,Düsseldorf,Sector_2,51.21315,6.80702,1.0,5.44,13.86,0.59,48.46,169.31,8.08,22.2,76,5.2,Summer,67.0,288.69,2046.57,224.15,2025-07-27 16:38:00,summer
Pakistan,Burewala,Sector_4,30.16387,72.70025,5.0,203.99,4.04,1.73,170.32,811.52,423.19,35.6,10,3.0,Summer,398.83,5000.0,5000.0,5000.0,2025-06-22 14:33:00,summer
USA,Tampa,Sector_2,27.97066,-82.45567,2.0,0.91,1.44,0.27,120.39,82.46,5.23,30.4,64,6.0,Summer,31.09,356.34,1687.46,5000.0,2025-08-22 09:40:00,summer
India,Chandigarh,City Center,30.7334421,76.7797143,5.0,133.68,16.19,3.85,139.75,771.88,153.3,28.2,19,3.9,Summer,36.22,5000.0,5000.0,5000.0,2025-07-11 16:15:00,summer
Russia,Voronezh,Sector_1,51.63503,39.18102,2.0,8.21,6.31,0.56,47.36,177.19,8.43,13.5,69,3.1,Summer,344.09,364.44,5000.0,1239.22,2025-07-08 18:57:00,summer
Germany,Leipzig,Sector_4,51.33711,12.31495,3.0,17.83,16.35,0.94,53.81,172.02,27.38,23.4,60,6.3,Summer,566.96,648.11,2456.02,337.94,2025-08-08 17:43:00,summer
India,Indore,Sector_2,22.70337,75.8486,5.0,76.56,7.81,5.55,159.27,299.64,83.54,34.0,43,3.5,Summer,251.88,813.04,5000.0,5000.0,2025-07-18 16:21:00,summer
Pakistan,Rawalpindi,Sector_1,33.58722,73.0335,5.0,99.88,21.11,2.2,79.04,816.64,139.99,32.1,38,2.5,Summer,51.89,5000.0,5000.0,5000.0,2025-08-26 20:22:00,summer
